"Step","ppo 0 5 5  - returns","ppo 0 5 5  - returns__MIN","ppo 0 5 5  - returns__MAX"
"98","0.3290655016899109","0.3290655016899109","0.3290655016899109"
"99","-0.3633545935153961","-0.3633545935153961","-0.3633545935153961"
"100","-0.32414472103118896","-0.32414472103118896","-0.32414472103118896"
"101","1.3892343044281006","1.3892343044281006","1.3892343044281006"
"102","0.24405869841575623","0.24405869841575623","0.24405869841575623"
"103","0.6308050155639648","0.6308050155639648","0.6308050155639648"
"104","0.27904212474823","0.27904212474823","0.27904212474823"
"105","0.48796388506889343","0.48796388506889343","0.48796388506889343"
"106","1.1614731550216675","1.1614731550216675","1.1614731550216675"
"107","0.4871778190135956","0.4871778190135956","0.4871778190135956"
"108","0.08403225243091583","0.08403225243091583","0.08403225243091583"
"109","0.2972927987575531","0.2972927987575531","0.2972927987575531"
"110","-0.0008069798350334167","-0.0008069798350334167","-0.0008069798350334167"
"111","-1.0899823904037476","-1.0899823904037476","-1.0899823904037476"
"112","1.4769048690795898","1.4769048690795898","1.4769048690795898"
"113","0.6768915057182312","0.6768915057182312","0.6768915057182312"
"114","1.1071707010269165","1.1071707010269165","1.1071707010269165"
"115","0.25153839588165283","0.25153839588165283","0.25153839588165283"
"116","1.1433151960372925","1.1433151960372925","1.1433151960372925"
"117","1.1782126426696777","1.1782126426696777","1.1782126426696777"
"118","1.4883314371109009","1.4883314371109009","1.4883314371109009"
"119","0.16327476501464844","0.16327476501464844","0.16327476501464844"
"120","1.0565696954727173","1.0565696954727173","1.0565696954727173"
"121","1.5663100481033325","1.5663100481033325","1.5663100481033325"
"122","2.080875873565674","2.080875873565674","2.080875873565674"
"123","1.2693768739700317","1.2693768739700317","1.2693768739700317"
"124","0.9446904063224792","0.9446904063224792","0.9446904063224792"
"125","0.2040354609489441","0.2040354609489441","0.2040354609489441"
"126","0.04563332349061966","0.04563332349061966","0.04563332349061966"
"127","1.849838137626648","1.849838137626648","1.849838137626648"
"128","0.27109384536743164","0.27109384536743164","0.27109384536743164"
"129","0.04157372564077377","0.04157372564077377","0.04157372564077377"
"130","0.31464847922325134","0.31464847922325134","0.31464847922325134"
"131","0.49723920226097107","0.49723920226097107","0.49723920226097107"
"132","1.5257433652877808","1.5257433652877808","1.5257433652877808"
"133","0.8513134717941284","0.8513134717941284","0.8513134717941284"
"134","1.1313420534133911","1.1313420534133911","1.1313420534133911"
"135","0.5843716263771057","0.5843716263771057","0.5843716263771057"
"136","2.3167965412139893","2.3167965412139893","2.3167965412139893"
"137","1.7610111236572266","1.7610111236572266","1.7610111236572266"
"138","0.08562926948070526","0.08562926948070526","0.08562926948070526"
"139","1.154767632484436","1.154767632484436","1.154767632484436"
"140","1.0412483215332031","1.0412483215332031","1.0412483215332031"
"141","1.9722110033035278","1.9722110033035278","1.9722110033035278"
"142","1.5425169467926025","1.5425169467926025","1.5425169467926025"
"143","0.3874393701553345","0.3874393701553345","0.3874393701553345"
"144","1.6456109285354614","1.6456109285354614","1.6456109285354614"
"145","1.2039966583251953","1.2039966583251953","1.2039966583251953"
"146","0.7226586937904358","0.7226586937904358","0.7226586937904358"
"147","2.0969905853271484","2.0969905853271484","2.0969905853271484"
"148","1.8074442148208618","1.8074442148208618","1.8074442148208618"
"149","0.8337029814720154","0.8337029814720154","0.8337029814720154"
"150","0.24361160397529602","0.24361160397529602","0.24361160397529602"
"151","1.8862650394439697","1.8862650394439697","1.8862650394439697"
"152","2.503237724304199","2.503237724304199","2.503237724304199"
"153","2.431220293045044","2.431220293045044","2.431220293045044"
"154","0.3950386643409729","0.3950386643409729","0.3950386643409729"
"155","0.30507150292396545","0.30507150292396545","0.30507150292396545"
"156","1.3959506750106812","1.3959506750106812","1.3959506750106812"
"157","0.5423509478569031","0.5423509478569031","0.5423509478569031"
"158","1.053915023803711","1.053915023803711","1.053915023803711"
"159","1.9118648767471313","1.9118648767471313","1.9118648767471313"
"160","1.4398137331008911","1.4398137331008911","1.4398137331008911"
"161","1.2634785175323486","1.2634785175323486","1.2634785175323486"
"162","0.966791033744812","0.966791033744812","0.966791033744812"
"163","1.5061659812927246","1.5061659812927246","1.5061659812927246"
"164","2.7305715084075928","2.7305715084075928","2.7305715084075928"
"165","2.253166913986206","2.253166913986206","2.253166913986206"
"166","2.45609188079834","2.45609188079834","2.45609188079834"
"167","-0.16139841079711914","-0.16139841079711914","-0.16139841079711914"
"168","0.7979346513748169","0.7979346513748169","0.7979346513748169"
"169","2.0055081844329834","2.0055081844329834","2.0055081844329834"
"170","1.420415997505188","1.420415997505188","1.420415997505188"
"171","1.894879937171936","1.894879937171936","1.894879937171936"
"172","1.8710886240005493","1.8710886240005493","1.8710886240005493"
"173","1.4751038551330566","1.4751038551330566","1.4751038551330566"
"174","0.9370034337043762","0.9370034337043762","0.9370034337043762"
"175","1.817630648612976","1.817630648612976","1.817630648612976"
"176","1.3060171604156494","1.3060171604156494","1.3060171604156494"
"177","2.4225003719329834","2.4225003719329834","2.4225003719329834"
"178","2.6875767707824707","2.6875767707824707","2.6875767707824707"
"179","1.6550484895706177","1.6550484895706177","1.6550484895706177"
"180","2.4142863750457764","2.4142863750457764","2.4142863750457764"
"181","2.681389808654785","2.681389808654785","2.681389808654785"
"182","1.9334765672683716","1.9334765672683716","1.9334765672683716"
"183","0.646225094795227","0.646225094795227","0.646225094795227"
"184","1.394139289855957","1.394139289855957","1.394139289855957"
"185","0.6654700040817261","0.6654700040817261","0.6654700040817261"
"186","0.30410271883010864","0.30410271883010864","0.30410271883010864"
"187","0.9471624493598938","0.9471624493598938","0.9471624493598938"
"188","2.752969980239868","2.752969980239868","2.752969980239868"
"189","1.5973689556121826","1.5973689556121826","1.5973689556121826"
"190","0.9644507765769958","0.9644507765769958","0.9644507765769958"
"191","1.9211499691009521","1.9211499691009521","1.9211499691009521"
"192","0.6765682101249695","0.6765682101249695","0.6765682101249695"
"193","0.21128922700881958","0.21128922700881958","0.21128922700881958"
"194","2.2941362857818604","2.2941362857818604","2.2941362857818604"
"195","0.05461191385984421","0.05461191385984421","0.05461191385984421"
"196","0.07504892349243164","0.07504892349243164","0.07504892349243164"
"197","-0.17931538820266724","-0.17931538820266724","-0.17931538820266724"
"198","0.7973940968513489","0.7973940968513489","0.7973940968513489"
"199","0.5246676206588745","0.5246676206588745","0.5246676206588745"
"200","1.1611765623092651","1.1611765623092651","1.1611765623092651"
"201","-0.6001109480857849","-0.6001109480857849","-0.6001109480857849"
"202","-0.6175355315208435","-0.6175355315208435","-0.6175355315208435"
"203","1.5917924642562866","1.5917924642562866","1.5917924642562866"
"204","1.886400818824768","1.886400818824768","1.886400818824768"
"205","-0.10533296316862106","-0.10533296316862106","-0.10533296316862106"
"206","2.424687385559082","2.424687385559082","2.424687385559082"
"207","1.4098013639450073","1.4098013639450073","1.4098013639450073"
"208","1.0442239046096802","1.0442239046096802","1.0442239046096802"
"209","0.6983210444450378","0.6983210444450378","0.6983210444450378"
"210","2.020822048187256","2.020822048187256","2.020822048187256"
"211","1.4806458950042725","1.4806458950042725","1.4806458950042725"
"212","-0.09727874398231506","-0.09727874398231506","-0.09727874398231506"
"213","1.1578541994094849","1.1578541994094849","1.1578541994094849"
"214","1.0306310653686523","1.0306310653686523","1.0306310653686523"
"215","1.1840496063232422","1.1840496063232422","1.1840496063232422"
"216","0.6215345859527588","0.6215345859527588","0.6215345859527588"
"217","2.1499929428100586","2.1499929428100586","2.1499929428100586"
"218","-0.21791502833366394","-0.21791502833366394","-0.21791502833366394"
"219","0.804512083530426","0.804512083530426","0.804512083530426"
"220","1.837430715560913","1.837430715560913","1.837430715560913"
"221","1.7726949453353882","1.7726949453353882","1.7726949453353882"
"222","2.076549530029297","2.076549530029297","2.076549530029297"
"223","1.8418079614639282","1.8418079614639282","1.8418079614639282"
"224","0.7998765110969543","0.7998765110969543","0.7998765110969543"
"225","0.136106938123703","0.136106938123703","0.136106938123703"
"226","2.8894639015197754","2.8894639015197754","2.8894639015197754"
"227","1.4819300174713135","1.4819300174713135","1.4819300174713135"
"228","0.36392727494239807","0.36392727494239807","0.36392727494239807"
"229","1.5835705995559692","1.5835705995559692","1.5835705995559692"
"230","1.5248701572418213","1.5248701572418213","1.5248701572418213"
"231","0.7056081295013428","0.7056081295013428","0.7056081295013428"
"232","2.238408088684082","2.238408088684082","2.238408088684082"
"233","0.7390984296798706","0.7390984296798706","0.7390984296798706"
"234","2.5803258419036865","2.5803258419036865","2.5803258419036865"
"235","0.6028434038162231","0.6028434038162231","0.6028434038162231"
"236","1.5688793659210205","1.5688793659210205","1.5688793659210205"
"237","0.5776343941688538","0.5776343941688538","0.5776343941688538"
"238","1.1402208805084229","1.1402208805084229","1.1402208805084229"
"239","1.9864110946655273","1.9864110946655273","1.9864110946655273"
"240","1.017685890197754","1.017685890197754","1.017685890197754"
"241","1.1216425895690918","1.1216425895690918","1.1216425895690918"
"242","1.410749912261963","1.410749912261963","1.410749912261963"
"243","1.0090851783752441","1.0090851783752441","1.0090851783752441"
"244","2.4043667316436768","2.4043667316436768","2.4043667316436768"
"245","2.219399929046631","2.219399929046631","2.219399929046631"
"246","3.237501859664917","3.237501859664917","3.237501859664917"
"247","0.6501718759536743","0.6501718759536743","0.6501718759536743"
"248","1.3076560497283936","1.3076560497283936","1.3076560497283936"
"249","1.9689894914627075","1.9689894914627075","1.9689894914627075"
"250","0.8430184125900269","0.8430184125900269","0.8430184125900269"
"251","1.4049642086029053","1.4049642086029053","1.4049642086029053"
"252","1.6293997764587402","1.6293997764587402","1.6293997764587402"
"253","-0.5613962411880493","-0.5613962411880493","-0.5613962411880493"
"254","0.2553369998931885","0.2553369998931885","0.2553369998931885"
"255","0.5505984425544739","0.5505984425544739","0.5505984425544739"
"256","1.606033205986023","1.606033205986023","1.606033205986023"
"257","1.5716155767440796","1.5716155767440796","1.5716155767440796"
"258","1.2031090259552002","1.2031090259552002","1.2031090259552002"
"259","1.9712011814117432","1.9712011814117432","1.9712011814117432"
"260","1.2580183744430542","1.2580183744430542","1.2580183744430542"
"261","1.5097429752349854","1.5097429752349854","1.5097429752349854"
"262","0.4404841661453247","0.4404841661453247","0.4404841661453247"
"263","2.113264799118042","2.113264799118042","2.113264799118042"
"264","3.034959077835083","3.034959077835083","3.034959077835083"
"265","1.59891939163208","1.59891939163208","1.59891939163208"
"266","1.404327154159546","1.404327154159546","1.404327154159546"
"267","1.0239137411117554","1.0239137411117554","1.0239137411117554"
"268","0.9557507038116455","0.9557507038116455","0.9557507038116455"
"269","1.0454819202423096","1.0454819202423096","1.0454819202423096"
"270","1.0055605173110962","1.0055605173110962","1.0055605173110962"
"271","1.6798346042633057","1.6798346042633057","1.6798346042633057"
"272","-0.028481710702180862","-0.028481710702180862","-0.028481710702180862"
"273","0.46884286403656006","0.46884286403656006","0.46884286403656006"
"274","2.7058427333831787","2.7058427333831787","2.7058427333831787"
"275","0.07100101560354233","0.07100101560354233","0.07100101560354233"
"276","0.35043975710868835","0.35043975710868835","0.35043975710868835"
"277","2.1760752201080322","2.1760752201080322","2.1760752201080322"
"278","0.29923227429389954","0.29923227429389954","0.29923227429389954"
"279","0.6322720050811768","0.6322720050811768","0.6322720050811768"
"280","0.8083938956260681","0.8083938956260681","0.8083938956260681"
"281","1.0503041744232178","1.0503041744232178","1.0503041744232178"
"282","1.6941882371902466","1.6941882371902466","1.6941882371902466"
"283","-0.8830478191375732","-0.8830478191375732","-0.8830478191375732"
"284","2.654534339904785","2.654534339904785","2.654534339904785"
"285","1.0911184549331665","1.0911184549331665","1.0911184549331665"
"286","1.1686832904815674","1.1686832904815674","1.1686832904815674"
"287","2.205687999725342","2.205687999725342","2.205687999725342"
"288","0.9519124627113342","0.9519124627113342","0.9519124627113342"
"289","1.9727883338928223","1.9727883338928223","1.9727883338928223"
"290","2.4478955268859863","2.4478955268859863","2.4478955268859863"
"291","1.1273332834243774","1.1273332834243774","1.1273332834243774"
"292","1.5271196365356445","1.5271196365356445","1.5271196365356445"
"293","1.4555561542510986","1.4555561542510986","1.4555561542510986"
"294","-0.032553814351558685","-0.032553814351558685","-0.032553814351558685"
"295","2.5957632064819336","2.5957632064819336","2.5957632064819336"
"296","1.4649397134780884","1.4649397134780884","1.4649397134780884"
"297","0.5264362096786499","0.5264362096786499","0.5264362096786499"
"298","0.6685295104980469","0.6685295104980469","0.6685295104980469"
"299","0.5512387752532959","0.5512387752532959","0.5512387752532959"
"300","1.498306155204773","1.498306155204773","1.498306155204773"
"301","0.43313300609588623","0.43313300609588623","0.43313300609588623"
"302","0.8645915985107422","0.8645915985107422","0.8645915985107422"
"303","0.838950514793396","0.838950514793396","0.838950514793396"
"304","1.6840527057647705","1.6840527057647705","1.6840527057647705"
"305","2.491445779800415","2.491445779800415","2.491445779800415"
"306","1.716827392578125","1.716827392578125","1.716827392578125"
"307","1.8054499626159668","1.8054499626159668","1.8054499626159668"
"308","0.9521691799163818","0.9521691799163818","0.9521691799163818"
"309","2.9335215091705322","2.9335215091705322","2.9335215091705322"
"310","0.7148963809013367","0.7148963809013367","0.7148963809013367"
"311","0.8173614740371704","0.8173614740371704","0.8173614740371704"
"312","1.3944634199142456","1.3944634199142456","1.3944634199142456"
"313","1.2809621095657349","1.2809621095657349","1.2809621095657349"
"314","0.2698385715484619","0.2698385715484619","0.2698385715484619"
"315","1.4879039525985718","1.4879039525985718","1.4879039525985718"
"316","2.033618927001953","2.033618927001953","2.033618927001953"
"317","0.7600787281990051","0.7600787281990051","0.7600787281990051"
"318","1.0614795684814453","1.0614795684814453","1.0614795684814453"
"319","1.3045175075531006","1.3045175075531006","1.3045175075531006"
"320","0.5479686260223389","0.5479686260223389","0.5479686260223389"
"321","1.245651364326477","1.245651364326477","1.245651364326477"
"322","0.9710983037948608","0.9710983037948608","0.9710983037948608"
"323","0.514767050743103","0.514767050743103","0.514767050743103"
"324","1.1680268049240112","1.1680268049240112","1.1680268049240112"
"325","0.7468464374542236","0.7468464374542236","0.7468464374542236"
"326","1.1479085683822632","1.1479085683822632","1.1479085683822632"
"327","1.0021570920944214","1.0021570920944214","1.0021570920944214"
"328","1.993612289428711","1.993612289428711","1.993612289428711"
"329","0.7824709415435791","0.7824709415435791","0.7824709415435791"
"330","2.8116941452026367","2.8116941452026367","2.8116941452026367"
"331","0.6664007902145386","0.6664007902145386","0.6664007902145386"
"332","1.342147707939148","1.342147707939148","1.342147707939148"
"333","1.8137465715408325","1.8137465715408325","1.8137465715408325"
"334","0.9999558329582214","0.9999558329582214","0.9999558329582214"
"335","1.9185954332351685","1.9185954332351685","1.9185954332351685"
"336","2.0818307399749756","2.0818307399749756","2.0818307399749756"
"337","0.9022766351699829","0.9022766351699829","0.9022766351699829"
"338","-0.1526440531015396","-0.1526440531015396","-0.1526440531015396"
"339","1.786573886871338","1.786573886871338","1.786573886871338"
"340","-0.14198096096515656","-0.14198096096515656","-0.14198096096515656"
"341","1.108568787574768","1.108568787574768","1.108568787574768"
"342","1.1806976795196533","1.1806976795196533","1.1806976795196533"
"343","0.5147848129272461","0.5147848129272461","0.5147848129272461"
"344","1.6121692657470703","1.6121692657470703","1.6121692657470703"
"345","1.8764570951461792","1.8764570951461792","1.8764570951461792"
"346","1.323064923286438","1.323064923286438","1.323064923286438"
"347","0.9010312557220459","0.9010312557220459","0.9010312557220459"
"348","1.971200942993164","1.971200942993164","1.971200942993164"
"349","-0.0076673924922943115","-0.0076673924922943115","-0.0076673924922943115"
"350","0.020239710807800293","0.020239710807800293","0.020239710807800293"
"351","2.592141628265381","2.592141628265381","2.592141628265381"
"352","1.671172022819519","1.671172022819519","1.671172022819519"
"353","0.7822397351264954","0.7822397351264954","0.7822397351264954"
"354","0.25755757093429565","0.25755757093429565","0.25755757093429565"
"355","3.084925889968872","3.084925889968872","3.084925889968872"
"356","1.3550552129745483","1.3550552129745483","1.3550552129745483"
"357","2.2373416423797607","2.2373416423797607","2.2373416423797607"
"358","1.2054847478866577","1.2054847478866577","1.2054847478866577"
"359","1.4278254508972168","1.4278254508972168","1.4278254508972168"
"360","0.5477467775344849","0.5477467775344849","0.5477467775344849"
"361","1.1255111694335938","1.1255111694335938","1.1255111694335938"
"362","1.5679502487182617","1.5679502487182617","1.5679502487182617"
"363","1.6068379878997803","1.6068379878997803","1.6068379878997803"
"364","1.5704559087753296","1.5704559087753296","1.5704559087753296"
"365","0.7896822094917297","0.7896822094917297","0.7896822094917297"
"366","2.2825469970703125","2.2825469970703125","2.2825469970703125"
"367","1.8964470624923706","1.8964470624923706","1.8964470624923706"
"368","2.0851476192474365","2.0851476192474365","2.0851476192474365"
"369","1.9593554735183716","1.9593554735183716","1.9593554735183716"
"370","1.0726834535598755","1.0726834535598755","1.0726834535598755"
"371","2.382754325866699","2.382754325866699","2.382754325866699"
"372","0.3899880647659302","0.3899880647659302","0.3899880647659302"
"373","0.9794885516166687","0.9794885516166687","0.9794885516166687"
"374","2.1244964599609375","2.1244964599609375","2.1244964599609375"
"375","1.7040016651153564","1.7040016651153564","1.7040016651153564"
"376","0.9610645771026611","0.9610645771026611","0.9610645771026611"
"377","1.2030717134475708","1.2030717134475708","1.2030717134475708"
"378","0.9590572118759155","0.9590572118759155","0.9590572118759155"
"379","-0.48966777324676514","-0.48966777324676514","-0.48966777324676514"
"380","-0.14285072684288025","-0.14285072684288025","-0.14285072684288025"
"381","0.5705386400222778","0.5705386400222778","0.5705386400222778"
"382","0.8245821595191956","0.8245821595191956","0.8245821595191956"
"383","1.7663716077804565","1.7663716077804565","1.7663716077804565"
"384","0.4406547546386719","0.4406547546386719","0.4406547546386719"
"385","0.16960343718528748","0.16960343718528748","0.16960343718528748"
"386","1.0092214345932007","1.0092214345932007","1.0092214345932007"
"387","-0.5079483985900879","-0.5079483985900879","-0.5079483985900879"
"388","1.805510401725769","1.805510401725769","1.805510401725769"
"389","1.2928675413131714","1.2928675413131714","1.2928675413131714"
"390","0.9435852766036987","0.9435852766036987","0.9435852766036987"
"391","0.9109514951705933","0.9109514951705933","0.9109514951705933"
"392","0.23719218373298645","0.23719218373298645","0.23719218373298645"
"393","1.3561787605285645","1.3561787605285645","1.3561787605285645"
"394","1.4286104440689087","1.4286104440689087","1.4286104440689087"
"395","1.3466556072235107","1.3466556072235107","1.3466556072235107"
"396","1.9331153631210327","1.9331153631210327","1.9331153631210327"
"397","1.606307029724121","1.606307029724121","1.606307029724121"
"398","1.6494446992874146","1.6494446992874146","1.6494446992874146"
"399","-0.26927950978279114","-0.26927950978279114","-0.26927950978279114"
"400","0.8271464109420776","0.8271464109420776","0.8271464109420776"
"401","0.4117172062397003","0.4117172062397003","0.4117172062397003"
"402","0.4675574004650116","0.4675574004650116","0.4675574004650116"
"403","1.3902463912963867","1.3902463912963867","1.3902463912963867"
"404","2.207796096801758","2.207796096801758","2.207796096801758"
"405","0.667320966720581","0.667320966720581","0.667320966720581"
"406","2.6389293670654297","2.6389293670654297","2.6389293670654297"
"407","1.6942631006240845","1.6942631006240845","1.6942631006240845"
"408","1.0989643335342407","1.0989643335342407","1.0989643335342407"
"409","0.963243842124939","0.963243842124939","0.963243842124939"
"410","1.915367841720581","1.915367841720581","1.915367841720581"
"411","1.9746413230895996","1.9746413230895996","1.9746413230895996"
"412","0.9851773977279663","0.9851773977279663","0.9851773977279663"
"413","1.565573811531067","1.565573811531067","1.565573811531067"
"414","2.736250400543213","2.736250400543213","2.736250400543213"
"415","0.9121615886688232","0.9121615886688232","0.9121615886688232"
"416","2.7859559059143066","2.7859559059143066","2.7859559059143066"
"417","2.8064870834350586","2.8064870834350586","2.8064870834350586"
"418","-0.06878313422203064","-0.06878313422203064","-0.06878313422203064"
"419","0.7311276793479919","0.7311276793479919","0.7311276793479919"
"420","3.000645637512207","3.000645637512207","3.000645637512207"
"421","1.8480534553527832","1.8480534553527832","1.8480534553527832"
"422","2.2010927200317383","2.2010927200317383","2.2010927200317383"
"423","0.8141494989395142","0.8141494989395142","0.8141494989395142"
"424","1.8647327423095703","1.8647327423095703","1.8647327423095703"
"425","0.27780598402023315","0.27780598402023315","0.27780598402023315"
"426","1.7283742427825928","1.7283742427825928","1.7283742427825928"
"427","1.4583021402359009","1.4583021402359009","1.4583021402359009"
"428","0.3448326289653778","0.3448326289653778","0.3448326289653778"
"429","1.9029300212860107","1.9029300212860107","1.9029300212860107"
"430","0.20995882153511047","0.20995882153511047","0.20995882153511047"
"431","0.5307000875473022","0.5307000875473022","0.5307000875473022"
"432","1.2599620819091797","1.2599620819091797","1.2599620819091797"
"433","-0.20364335179328918","-0.20364335179328918","-0.20364335179328918"
"434","0.1562124490737915","0.1562124490737915","0.1562124490737915"
"435","1.0156525373458862","1.0156525373458862","1.0156525373458862"
"436","2.678065538406372","2.678065538406372","2.678065538406372"
"437","2.5949859619140625","2.5949859619140625","2.5949859619140625"
"438","1.622571587562561","1.622571587562561","1.622571587562561"
"439","-0.08133386075496674","-0.08133386075496674","-0.08133386075496674"
"440","1.9473559856414795","1.9473559856414795","1.9473559856414795"
"441","1.7639297246932983","1.7639297246932983","1.7639297246932983"
"442","1.1560382843017578","1.1560382843017578","1.1560382843017578"
"443","0.5975018739700317","0.5975018739700317","0.5975018739700317"
"444","0.05780511721968651","0.05780511721968651","0.05780511721968651"
"445","0.9430484175682068","0.9430484175682068","0.9430484175682068"
"446","2.3765029907226562","2.3765029907226562","2.3765029907226562"
"447","0.3339635133743286","0.3339635133743286","0.3339635133743286"
"448","1.2156533002853394","1.2156533002853394","1.2156533002853394"
