"Step","ppo 1 5 5 - returns","ppo 1 5 5 - returns__MIN","ppo 1 5 5 - returns__MAX"
"149","0.9099835157394409","0.9099835157394409","0.9099835157394409"
"150","-0.29244303703308105","-0.29244303703308105","-0.29244303703308105"
"151","2.048103094100952","2.048103094100952","2.048103094100952"
"152","2.0804924964904785","2.0804924964904785","2.0804924964904785"
"153","2.3046858310699463","2.3046858310699463","2.3046858310699463"
"154","2.066534996032715","2.066534996032715","2.066534996032715"
"155","2.2676162719726562","2.2676162719726562","2.2676162719726562"
"156","2.0055150985717773","2.0055150985717773","2.0055150985717773"
"157","0.6549816727638245","0.6549816727638245","0.6549816727638245"
"158","0.6422967910766602","0.6422967910766602","0.6422967910766602"
"159","1.7991255521774292","1.7991255521774292","1.7991255521774292"
"160","1.6235132217407227","1.6235132217407227","1.6235132217407227"
"161","2.3305704593658447","2.3305704593658447","2.3305704593658447"
"162","1.9715592861175537","1.9715592861175537","1.9715592861175537"
"163","1.4285118579864502","1.4285118579864502","1.4285118579864502"
"164","1.5950688123703003","1.5950688123703003","1.5950688123703003"
"165","2.900282144546509","2.900282144546509","2.900282144546509"
"166","2.1755168437957764","2.1755168437957764","2.1755168437957764"
"167","-0.5950285196304321","-0.5950285196304321","-0.5950285196304321"
"168","0.9902183413505554","0.9902183413505554","0.9902183413505554"
"169","2.454237222671509","2.454237222671509","2.454237222671509"
"170","1.6440303325653076","1.6440303325653076","1.6440303325653076"
"171","1.5917084217071533","1.5917084217071533","1.5917084217071533"
"172","0.9758238792419434","0.9758238792419434","0.9758238792419434"
"173","0.24304477870464325","0.24304477870464325","0.24304477870464325"
"174","0.3750452995300293","0.3750452995300293","0.3750452995300293"
"175","3.3985981941223145","3.3985981941223145","3.3985981941223145"
"176","0.7323624491691589","0.7323624491691589","0.7323624491691589"
"177","2.3432881832122803","2.3432881832122803","2.3432881832122803"
"178","1.5962519645690918","1.5962519645690918","1.5962519645690918"
"179","2.8051319122314453","2.8051319122314453","2.8051319122314453"
"180","0.16501885652542114","0.16501885652542114","0.16501885652542114"
"181","1.5272865295410156","1.5272865295410156","1.5272865295410156"
"182","0.7753837704658508","0.7753837704658508","0.7753837704658508"
"183","1.460876703262329","1.460876703262329","1.460876703262329"
"184","1.3079423904418945","1.3079423904418945","1.3079423904418945"
"185","0.1339699625968933","0.1339699625968933","0.1339699625968933"
"186","0.9640854001045227","0.9640854001045227","0.9640854001045227"
"187","0.37001729011535645","0.37001729011535645","0.37001729011535645"
"188","0.4570271372795105","0.4570271372795105","0.4570271372795105"
"189","1.0657246112823486","1.0657246112823486","1.0657246112823486"
"190","1.0659513473510742","1.0659513473510742","1.0659513473510742"
"191","-0.796004056930542","-0.796004056930542","-0.796004056930542"
"192","-0.21416833996772766","-0.21416833996772766","-0.21416833996772766"
"193","-0.5178370475769043","-0.5178370475769043","-0.5178370475769043"
"194","1.0587714910507202","1.0587714910507202","1.0587714910507202"
"195","0.26344943046569824","0.26344943046569824","0.26344943046569824"
"196","0.4901845455169678","0.4901845455169678","0.4901845455169678"
"197","1.085604190826416","1.085604190826416","1.085604190826416"
"198","1.6108453273773193","1.6108453273773193","1.6108453273773193"
"199","1.2247703075408936","1.2247703075408936","1.2247703075408936"
"200","0.3110056519508362","0.3110056519508362","0.3110056519508362"
"201","-0.5830353498458862","-0.5830353498458862","-0.5830353498458862"
"202","-0.1373007893562317","-0.1373007893562317","-0.1373007893562317"
"203","2.051959276199341","2.051959276199341","2.051959276199341"
"204","0.5428997874259949","0.5428997874259949","0.5428997874259949"
"205","-1.6644598245620728","-1.6644598245620728","-1.6644598245620728"
"206","1.5017633438110352","1.5017633438110352","1.5017633438110352"
"207","1.1830918788909912","1.1830918788909912","1.1830918788909912"
"208","0.8565713167190552","0.8565713167190552","0.8565713167190552"
"209","1.0858526229858398","1.0858526229858398","1.0858526229858398"
"210","2.768188953399658","2.768188953399658","2.768188953399658"
"211","-0.36092257499694824","-0.36092257499694824","-0.36092257499694824"
"212","0.6334404945373535","0.6334404945373535","0.6334404945373535"
"213","0.6632131934165955","0.6632131934165955","0.6632131934165955"
"214","3.7189526557922363","3.7189526557922363","3.7189526557922363"
"215","0.2661242187023163","0.2661242187023163","0.2661242187023163"
"216","1.448080062866211","1.448080062866211","1.448080062866211"
"217","0.56964111328125","0.56964111328125","0.56964111328125"
"218","-0.6287673711776733","-0.6287673711776733","-0.6287673711776733"
"219","0.21300819516181946","0.21300819516181946","0.21300819516181946"
"220","1.975253701210022","1.975253701210022","1.975253701210022"
"221","1.0654741525650024","1.0654741525650024","1.0654741525650024"
"222","0.8260594010353088","0.8260594010353088","0.8260594010353088"
"223","1.6039149761199951","1.6039149761199951","1.6039149761199951"
"224","1.6598060131072998","1.6598060131072998","1.6598060131072998"
"225","2.2233595848083496","2.2233595848083496","2.2233595848083496"
"226","0.372814804315567","0.372814804315567","0.372814804315567"
"227","-0.07818347215652466","-0.07818347215652466","-0.07818347215652466"
"228","1.365378737449646","1.365378737449646","1.365378737449646"
"229","0.5931459069252014","0.5931459069252014","0.5931459069252014"
"230","0.7997981309890747","0.7997981309890747","0.7997981309890747"
"231","1.966387152671814","1.966387152671814","1.966387152671814"
"232","0.1580849289894104","0.1580849289894104","0.1580849289894104"
"233","1.1677497625350952","1.1677497625350952","1.1677497625350952"
"234","0.46795499324798584","0.46795499324798584","0.46795499324798584"
"235","1.3281376361846924","1.3281376361846924","1.3281376361846924"
"236","0.8949264287948608","0.8949264287948608","0.8949264287948608"
"237","1.0827287435531616","1.0827287435531616","1.0827287435531616"
"238","0.9274709820747375","0.9274709820747375","0.9274709820747375"
"239","2.3320491313934326","2.3320491313934326","2.3320491313934326"
"240","1.5418833494186401","1.5418833494186401","1.5418833494186401"
"241","0.37277746200561523","0.37277746200561523","0.37277746200561523"
"242","1.3940576314926147","1.3940576314926147","1.3940576314926147"
"243","1.2359864711761475","1.2359864711761475","1.2359864711761475"
"244","2.814234733581543","2.814234733581543","2.814234733581543"
"245","3.189028024673462","3.189028024673462","3.189028024673462"
"246","2.4573230743408203","2.4573230743408203","2.4573230743408203"
"247","-0.6088256239891052","-0.6088256239891052","-0.6088256239891052"
"248","-1.0363967418670654","-1.0363967418670654","-1.0363967418670654"
"249","0.8819889426231384","0.8819889426231384","0.8819889426231384"
"250","2.6169066429138184","2.6169066429138184","2.6169066429138184"
"251","0.7827734351158142","0.7827734351158142","0.7827734351158142"
"252","0.41932496428489685","0.41932496428489685","0.41932496428489685"
"253","0.583843469619751","0.583843469619751","0.583843469619751"
"254","0.3098541796207428","0.3098541796207428","0.3098541796207428"
"255","0.0097007155418396","0.0097007155418396","0.0097007155418396"
"256","1.4688668251037598","1.4688668251037598","1.4688668251037598"
"257","1.824036955833435","1.824036955833435","1.824036955833435"
"258","-0.4804508686065674","-0.4804508686065674","-0.4804508686065674"
"259","-0.831304132938385","-0.831304132938385","-0.831304132938385"
"260","1.7227882146835327","1.7227882146835327","1.7227882146835327"
"261","0.8917179703712463","0.8917179703712463","0.8917179703712463"
"262","0.1012321263551712","0.1012321263551712","0.1012321263551712"
"263","1.7928953170776367","1.7928953170776367","1.7928953170776367"
"264","0.40645015239715576","0.40645015239715576","0.40645015239715576"
"265","0.14840787649154663","0.14840787649154663","0.14840787649154663"
"266","1.4716060161590576","1.4716060161590576","1.4716060161590576"
"267","1.0704454183578491","1.0704454183578491","1.0704454183578491"
"268","0.8908551931381226","0.8908551931381226","0.8908551931381226"
"269","1.367037057876587","1.367037057876587","1.367037057876587"
"270","-0.5693110823631287","-0.5693110823631287","-0.5693110823631287"
"271","-1.4071438312530518","-1.4071438312530518","-1.4071438312530518"
"272","1.8002114295959473","1.8002114295959473","1.8002114295959473"
"273","2.6798179149627686","2.6798179149627686","2.6798179149627686"
"274","0.8527877926826477","0.8527877926826477","0.8527877926826477"
"275","1.757723093032837","1.757723093032837","1.757723093032837"
"276","1.7723419666290283","1.7723419666290283","1.7723419666290283"
"277","1.2176820039749146","1.2176820039749146","1.2176820039749146"
"278","0.5432102084159851","0.5432102084159851","0.5432102084159851"
"279","1.496841549873352","1.496841549873352","1.496841549873352"
"280","2.0063929557800293","2.0063929557800293","2.0063929557800293"
"281","1.267726182937622","1.267726182937622","1.267726182937622"
"282","0.32015255093574524","0.32015255093574524","0.32015255093574524"
"283","1.2476707696914673","1.2476707696914673","1.2476707696914673"
"284","1.5094245672225952","1.5094245672225952","1.5094245672225952"
"285","1.6788073778152466","1.6788073778152466","1.6788073778152466"
"286","0.5632986426353455","0.5632986426353455","0.5632986426353455"
"287","1.8851091861724854","1.8851091861724854","1.8851091861724854"
"288","2.3260278701782227","2.3260278701782227","2.3260278701782227"
"289","1.3107422590255737","1.3107422590255737","1.3107422590255737"
"290","2.0460643768310547","2.0460643768310547","2.0460643768310547"
"291","1.184119462966919","1.184119462966919","1.184119462966919"
"292","1.4653759002685547","1.4653759002685547","1.4653759002685547"
"293","0.7302295565605164","0.7302295565605164","0.7302295565605164"
"294","1.4336873292922974","1.4336873292922974","1.4336873292922974"
"295","1.7832211256027222","1.7832211256027222","1.7832211256027222"
"296","0.7943025827407837","0.7943025827407837","0.7943025827407837"
"297","0.006288290023803711","0.006288290023803711","0.006288290023803711"
"298","1.5362470149993896","1.5362470149993896","1.5362470149993896"
"299","0.1923130750656128","0.1923130750656128","0.1923130750656128"
"300","0.6498479247093201","0.6498479247093201","0.6498479247093201"
"301","0.9699410200119019","0.9699410200119019","0.9699410200119019"
"302","0.4741516709327698","0.4741516709327698","0.4741516709327698"
"303","2.0051324367523193","2.0051324367523193","2.0051324367523193"
"304","0.8560028672218323","0.8560028672218323","0.8560028672218323"
"305","2.9614672660827637","2.9614672660827637","2.9614672660827637"
"306","2.078256845474243","2.078256845474243","2.078256845474243"
"307","0.16593939065933228","0.16593939065933228","0.16593939065933228"
"308","2.24834942817688","2.24834942817688","2.24834942817688"
"309","0.8043173551559448","0.8043173551559448","0.8043173551559448"
"310","0.9960951209068298","0.9960951209068298","0.9960951209068298"
"311","0.12462243437767029","0.12462243437767029","0.12462243437767029"
"312","1.203989028930664","1.203989028930664","1.203989028930664"
"313","0.07893218100070953","0.07893218100070953","0.07893218100070953"
"314","0.6424667239189148","0.6424667239189148","0.6424667239189148"
"315","1.238224983215332","1.238224983215332","1.238224983215332"
"316","1.1093016862869263","1.1093016862869263","1.1093016862869263"
"317","1.1791388988494873","1.1791388988494873","1.1791388988494873"
"318","2.218885898590088","2.218885898590088","2.218885898590088"
"319","1.377423882484436","1.377423882484436","1.377423882484436"
"320","-0.7369024157524109","-0.7369024157524109","-0.7369024157524109"
"321","1.110315203666687","1.110315203666687","1.110315203666687"
"322","2.0968596935272217","2.0968596935272217","2.0968596935272217"
"323","2.5282647609710693","2.5282647609710693","2.5282647609710693"
"324","1.5183439254760742","1.5183439254760742","1.5183439254760742"
"325","1.1678452491760254","1.1678452491760254","1.1678452491760254"
"326","1.7406984567642212","1.7406984567642212","1.7406984567642212"
"327","1.0999574661254883","1.0999574661254883","1.0999574661254883"
"328","2.7785556316375732","2.7785556316375732","2.7785556316375732"
"329","3.0395150184631348","3.0395150184631348","3.0395150184631348"
"330","2.280407667160034","2.280407667160034","2.280407667160034"
"331","2.4595348834991455","2.4595348834991455","2.4595348834991455"
"332","0.49518755078315735","0.49518755078315735","0.49518755078315735"
"333","2.371899127960205","2.371899127960205","2.371899127960205"
"334","1.4211348295211792","1.4211348295211792","1.4211348295211792"
"335","2.266110420227051","2.266110420227051","2.266110420227051"
"336","0.8586946129798889","0.8586946129798889","0.8586946129798889"
"337","1.4811251163482666","1.4811251163482666","1.4811251163482666"
"338","1.4261267185211182","1.4261267185211182","1.4261267185211182"
"339","2.800698757171631","2.800698757171631","2.800698757171631"
"340","1.9887160062789917","1.9887160062789917","1.9887160062789917"
"341","1.3367927074432373","1.3367927074432373","1.3367927074432373"
"342","1.9399263858795166","1.9399263858795166","1.9399263858795166"
"343","0.9106526970863342","0.9106526970863342","0.9106526970863342"
"344","3.1669979095458984","3.1669979095458984","3.1669979095458984"
"345","1.9263708591461182","1.9263708591461182","1.9263708591461182"
"346","1.402830958366394","1.402830958366394","1.402830958366394"
"347","2.0352842807769775","2.0352842807769775","2.0352842807769775"
"348","1.8062245845794678","1.8062245845794678","1.8062245845794678"
"349","-0.36512020230293274","-0.36512020230293274","-0.36512020230293274"
"350","2.145444631576538","2.145444631576538","2.145444631576538"
"351","2.9812846183776855","2.9812846183776855","2.9812846183776855"
"352","0.9606832265853882","0.9606832265853882","0.9606832265853882"
"353","2.217695474624634","2.217695474624634","2.217695474624634"
"354","3.4151175022125244","3.4151175022125244","3.4151175022125244"
"355","2.472294807434082","2.472294807434082","2.472294807434082"
"356","2.7618656158447266","2.7618656158447266","2.7618656158447266"
"357","1.5383442640304565","1.5383442640304565","1.5383442640304565"
"358","1.2959891557693481","1.2959891557693481","1.2959891557693481"
"359","3.6949141025543213","3.6949141025543213","3.6949141025543213"
"360","1.1692454814910889","1.1692454814910889","1.1692454814910889"
"361","2.668860912322998","2.668860912322998","2.668860912322998"
"362","1.392467975616455","1.392467975616455","1.392467975616455"
"363","2.364129066467285","2.364129066467285","2.364129066467285"
"364","1.1554055213928223","1.1554055213928223","1.1554055213928223"
"365","1.6141808032989502","1.6141808032989502","1.6141808032989502"
"366","1.7787967920303345","1.7787967920303345","1.7787967920303345"
"367","0.8809424638748169","0.8809424638748169","0.8809424638748169"
"368","1.423248529434204","1.423248529434204","1.423248529434204"
"369","1.2868657112121582","1.2868657112121582","1.2868657112121582"
"370","2.1011013984680176","2.1011013984680176","2.1011013984680176"
"371","1.2217943668365479","1.2217943668365479","1.2217943668365479"
"372","1.3341306447982788","1.3341306447982788","1.3341306447982788"
"373","2.471248149871826","2.471248149871826","2.471248149871826"
"374","0.574495255947113","0.574495255947113","0.574495255947113"
"375","1.633453607559204","1.633453607559204","1.633453607559204"
"376","1.3487097024917603","1.3487097024917603","1.3487097024917603"
"377","1.5547552108764648","1.5547552108764648","1.5547552108764648"
"378","0.5098253488540649","0.5098253488540649","0.5098253488540649"
"379","2.024970769882202","2.024970769882202","2.024970769882202"
"380","3.3859949111938477","3.3859949111938477","3.3859949111938477"
"381","0.48791980743408203","0.48791980743408203","0.48791980743408203"
"382","1.3967344760894775","1.3967344760894775","1.3967344760894775"
"383","1.817091464996338","1.817091464996338","1.817091464996338"
"384","0.33561408519744873","0.33561408519744873","0.33561408519744873"
"385","2.0487265586853027","2.0487265586853027","2.0487265586853027"
"386","1.2707644701004028","1.2707644701004028","1.2707644701004028"
"387","1.7496591806411743","1.7496591806411743","1.7496591806411743"
"388","1.5985393524169922","1.5985393524169922","1.5985393524169922"
"389","0.8655684590339661","0.8655684590339661","0.8655684590339661"
"390","0.47729742527008057","0.47729742527008057","0.47729742527008057"
"391","1.8309495449066162","1.8309495449066162","1.8309495449066162"
"392","1.0013676881790161","1.0013676881790161","1.0013676881790161"
"393","2.409501314163208","2.409501314163208","2.409501314163208"
"394","0.1813371479511261","0.1813371479511261","0.1813371479511261"
"395","2.135201930999756","2.135201930999756","2.135201930999756"
"396","1.7193315029144287","1.7193315029144287","1.7193315029144287"
"397","1.4416756629943848","1.4416756629943848","1.4416756629943848"
"398","1.8514142036437988","1.8514142036437988","1.8514142036437988"
"399","0.7990997433662415","0.7990997433662415","0.7990997433662415"
"400","1.5693385601043701","1.5693385601043701","1.5693385601043701"
"401","1.0965025424957275","1.0965025424957275","1.0965025424957275"
"402","1.605731725692749","1.605731725692749","1.605731725692749"
"403","2.073760986328125","2.073760986328125","2.073760986328125"
"404","1.8012077808380127","1.8012077808380127","1.8012077808380127"
"405","1.9713765382766724","1.9713765382766724","1.9713765382766724"
"406","2.824596405029297","2.824596405029297","2.824596405029297"
"407","0.9295527338981628","0.9295527338981628","0.9295527338981628"
"408","2.177522659301758","2.177522659301758","2.177522659301758"
"409","2.1051430702209473","2.1051430702209473","2.1051430702209473"
"410","0.6072689890861511","0.6072689890861511","0.6072689890861511"
"411","2.059596300125122","2.059596300125122","2.059596300125122"
"412","0.9745412468910217","0.9745412468910217","0.9745412468910217"
"413","2.3348000049591064","2.3348000049591064","2.3348000049591064"
"414","1.3290008306503296","1.3290008306503296","1.3290008306503296"
"415","0.8778972625732422","0.8778972625732422","0.8778972625732422"
"416","2.695239305496216","2.695239305496216","2.695239305496216"
"417","1.5353785753250122","1.5353785753250122","1.5353785753250122"
"418","1.0599099397659302","1.0599099397659302","1.0599099397659302"
"419","1.5503746271133423","1.5503746271133423","1.5503746271133423"
"420","2.099414348602295","2.099414348602295","2.099414348602295"
"421","1.193820834159851","1.193820834159851","1.193820834159851"
"422","1.7130929231643677","1.7130929231643677","1.7130929231643677"
"423","2.2940354347229004","2.2940354347229004","2.2940354347229004"
"424","1.0936129093170166","1.0936129093170166","1.0936129093170166"
"425","1.4253849983215332","1.4253849983215332","1.4253849983215332"
"426","1.7788751125335693","1.7788751125335693","1.7788751125335693"
"427","-0.2910333275794983","-0.2910333275794983","-0.2910333275794983"
"428","1.2716375589370728","1.2716375589370728","1.2716375589370728"
"429","1.746436357498169","1.746436357498169","1.746436357498169"
"430","1.1016466617584229","1.1016466617584229","1.1016466617584229"
"431","1.8012123107910156","1.8012123107910156","1.8012123107910156"
"432","-0.48328474164009094","-0.48328474164009094","-0.48328474164009094"
"433","1.043245553970337","1.043245553970337","1.043245553970337"
"434","2.2018003463745117","2.2018003463745117","2.2018003463745117"
"435","2.5151164531707764","2.5151164531707764","2.5151164531707764"
"436","0.6204745769500732","0.6204745769500732","0.6204745769500732"
"437","2.0144925117492676","2.0144925117492676","2.0144925117492676"
"438","0.8689424395561218","0.8689424395561218","0.8689424395561218"
"439","2.1982502937316895","2.1982502937316895","2.1982502937316895"
"440","0.10107667744159698","0.10107667744159698","0.10107667744159698"
"441","0.45780593156814575","0.45780593156814575","0.45780593156814575"
"442","0.543893575668335","0.543893575668335","0.543893575668335"
"443","0.39326441287994385","0.39326441287994385","0.39326441287994385"
"444","0.3135417699813843","0.3135417699813843","0.3135417699813843"
"445","0.866843581199646","0.866843581199646","0.866843581199646"
"446","0.4971778094768524","0.4971778094768524","0.4971778094768524"
"447","-0.37979358434677124","-0.37979358434677124","-0.37979358434677124"
"448","0.00377577543258667","0.00377577543258667","0.00377577543258667"
"449","0.610489010810852","0.610489010810852","0.610489010810852"
