"Step","1 5 5 - returns","1 5 5 - returns__MIN","1 5 5 - returns__MAX"
"0","-0.564786970615387","-0.564786970615387","-0.564786970615387"
"1","1.1716572046279907","1.1716572046279907","1.1716572046279907"
"2","-0.5793179273605347","-0.5793179273605347","-0.5793179273605347"
"3","0.998910129070282","0.998910129070282","0.998910129070282"
"4","0.39380306005477905","0.39380306005477905","0.39380306005477905"
"5","-0.42228513956069946","-0.42228513956069946","-0.42228513956069946"
"6","1.36494779586792","1.36494779586792","1.36494779586792"
"7","-0.16265666484832764","-0.16265666484832764","-0.16265666484832764"
"8","0.11926348507404327","0.11926348507404327","0.11926348507404327"
"9","-0.4683516025543213","-0.4683516025543213","-0.4683516025543213"
"10","0.21014341711997986","0.21014341711997986","0.21014341711997986"
"11","0.7582628726959229","0.7582628726959229","0.7582628726959229"
"12","0.5155075788497925","0.5155075788497925","0.5155075788497925"
"13","-0.12687960267066956","-0.12687960267066956","-0.12687960267066956"
"14","0.6765581369400024","0.6765581369400024","0.6765581369400024"
"15","0.23453213274478912","0.23453213274478912","0.23453213274478912"
"16","1.0506930351257324","1.0506930351257324","1.0506930351257324"
"17","-0.017536694183945656","-0.017536694183945656","-0.017536694183945656"
"18","1.5152227878570557","1.5152227878570557","1.5152227878570557"
"19","-1.2809171676635742","-1.2809171676635742","-1.2809171676635742"
"20","-0.09092755615711212","-0.09092755615711212","-0.09092755615711212"
"21","-0.454426109790802","-0.454426109790802","-0.454426109790802"
"22","-0.6898007392883301","-0.6898007392883301","-0.6898007392883301"
"23","0.9489765167236328","0.9489765167236328","0.9489765167236328"
"24","0.48797154426574707","0.48797154426574707","0.48797154426574707"
"25","-0.23823122680187225","-0.23823122680187225","-0.23823122680187225"
"26","-0.7980755567550659","-0.7980755567550659","-0.7980755567550659"
"27","0.11224319040775299","0.11224319040775299","0.11224319040775299"
"28","-0.3561258316040039","-0.3561258316040039","-0.3561258316040039"
"29","0.5533117055892944","0.5533117055892944","0.5533117055892944"
"30","-1.558728814125061","-1.558728814125061","-1.558728814125061"
"31","0.8598883152008057","0.8598883152008057","0.8598883152008057"
"32","1.0554492473602295","1.0554492473602295","1.0554492473602295"
"33","0.20166939496994019","0.20166939496994019","0.20166939496994019"
"34","0.34583014249801636","0.34583014249801636","0.34583014249801636"
"35","0.8755929470062256","0.8755929470062256","0.8755929470062256"
"36","1.9457966089248657","1.9457966089248657","1.9457966089248657"
"37","-0.7867592573165894","-0.7867592573165894","-0.7867592573165894"
"38","-1.4927046298980713","-1.4927046298980713","-1.4927046298980713"
"39","0.3508979082107544","0.3508979082107544","0.3508979082107544"
"40","-0.22546228766441345","-0.22546228766441345","-0.22546228766441345"
"41","-0.13324949145317078","-0.13324949145317078","-0.13324949145317078"
"42","-0.5099354982376099","-0.5099354982376099","-0.5099354982376099"
"43","-0.35458725690841675","-0.35458725690841675","-0.35458725690841675"
"44","1.112183690071106","1.112183690071106","1.112183690071106"
"45","1.121681571006775","1.121681571006775","1.121681571006775"
"46","-1.5914113521575928","-1.5914113521575928","-1.5914113521575928"
"47","0.6146062016487122","0.6146062016487122","0.6146062016487122"
"48","0.409121572971344","0.409121572971344","0.409121572971344"
"49","-0.4343760311603546","-0.4343760311603546","-0.4343760311603546"
"50","1.6262623071670532","1.6262623071670532","1.6262623071670532"
"51","0.11095989495515823","0.11095989495515823","0.11095989495515823"
"52","0.5543527007102966","0.5543527007102966","0.5543527007102966"
"53","1.7697792053222656","1.7697792053222656","1.7697792053222656"
"54","-1.733309030532837","-1.733309030532837","-1.733309030532837"
"55","1.4081025123596191","1.4081025123596191","1.4081025123596191"
"56","-0.290826678276062","-0.290826678276062","-0.290826678276062"
"57","-0.7100708484649658","-0.7100708484649658","-0.7100708484649658"
"58","-1.6191540956497192","-1.6191540956497192","-1.6191540956497192"
"59","-0.8078473806381226","-0.8078473806381226","-0.8078473806381226"
"60","0.8603730797767639","0.8603730797767639","0.8603730797767639"
"61","0.04666927456855774","0.04666927456855774","0.04666927456855774"
"62","0.5697035789489746","0.5697035789489746","0.5697035789489746"
"63","-2.129133701324463","-2.129133701324463","-2.129133701324463"
"64","0.6886904239654541","0.6886904239654541","0.6886904239654541"
"65","0.6314271688461304","0.6314271688461304","0.6314271688461304"
"66","0.2407481074333191","0.2407481074333191","0.2407481074333191"
"67","0.8768416047096252","0.8768416047096252","0.8768416047096252"
"68","0.08470577001571655","0.08470577001571655","0.08470577001571655"
"69","-0.5306999683380127","-0.5306999683380127","-0.5306999683380127"
"70","-0.5576815009117126","-0.5576815009117126","-0.5576815009117126"
"71","0.2730506360530853","0.2730506360530853","0.2730506360530853"
"72","0.8577958345413208","0.8577958345413208","0.8577958345413208"
"73","-0.427593469619751","-0.427593469619751","-0.427593469619751"
"74","0.12934228777885437","0.12934228777885437","0.12934228777885437"
"75","-1.4725968837738037","-1.4725968837738037","-1.4725968837738037"
"76","-0.24580466747283936","-0.24580466747283936","-0.24580466747283936"
"77","-0.4781297445297241","-0.4781297445297241","-0.4781297445297241"
"78","1.6967461109161377","1.6967461109161377","1.6967461109161377"
"79","0.6414070129394531","0.6414070129394531","0.6414070129394531"
"80","1.174363136291504","1.174363136291504","1.174363136291504"
"81","-0.63067227602005","-0.63067227602005","-0.63067227602005"
"82","-1.9599868059158325","-1.9599868059158325","-1.9599868059158325"
"83","0.07955848425626755","0.07955848425626755","0.07955848425626755"
"84","0.7557321786880493","0.7557321786880493","0.7557321786880493"
"85","-0.09441665560007095","-0.09441665560007095","-0.09441665560007095"
"86","0.6373692750930786","0.6373692750930786","0.6373692750930786"
"87","0.6126279234886169","0.6126279234886169","0.6126279234886169"
"88","1.3987940549850464","1.3987940549850464","1.3987940549850464"
"89","-0.5874364376068115","-0.5874364376068115","-0.5874364376068115"
"90","-0.1609679013490677","-0.1609679013490677","-0.1609679013490677"
"91","0.37093353271484375","0.37093353271484375","0.37093353271484375"
"92","0.35181525349617004","0.35181525349617004","0.35181525349617004"
"93","-0.2305898666381836","-0.2305898666381836","-0.2305898666381836"
"94","0.6540995836257935","0.6540995836257935","0.6540995836257935"
"95","0.07791288197040558","0.07791288197040558","0.07791288197040558"
"96","-0.05002191662788391","-0.05002191662788391","-0.05002191662788391"
"97","1.1728413105010986","1.1728413105010986","1.1728413105010986"
"98","1.0170077085494995","1.0170077085494995","1.0170077085494995"
"99","0.9178388714790344","0.9178388714790344","0.9178388714790344"
"100","0.04705432057380676","0.04705432057380676","0.04705432057380676"
"101","0.9685390591621399","0.9685390591621399","0.9685390591621399"
"102","0.12308576703071594","0.12308576703071594","0.12308576703071594"
"103","0.2374025285243988","0.2374025285243988","0.2374025285243988"
"104","0.05282142758369446","0.05282142758369446","0.05282142758369446"
"105","-0.5339206457138062","-0.5339206457138062","-0.5339206457138062"
"106","1.865767240524292","1.865767240524292","1.865767240524292"
"107","1.182340145111084","1.182340145111084","1.182340145111084"
"108","0.48738986253738403","0.48738986253738403","0.48738986253738403"
"109","0.6664337515830994","0.6664337515830994","0.6664337515830994"
"110","1.379325032234192","1.379325032234192","1.379325032234192"
"111","0.24613773822784424","0.24613773822784424","0.24613773822784424"
"112","1.943473219871521","1.943473219871521","1.943473219871521"
"113","2.112461566925049","2.112461566925049","2.112461566925049"
"114","1.1391363143920898","1.1391363143920898","1.1391363143920898"
"115","0.8054870963096619","0.8054870963096619","0.8054870963096619"
"116","0.3442516326904297","0.3442516326904297","0.3442516326904297"
"117","3.2085459232330322","3.2085459232330322","3.2085459232330322"
"118","0.8564897775650024","0.8564897775650024","0.8564897775650024"
"119","-1.1215239763259888","-1.1215239763259888","-1.1215239763259888"
"120","0.30298787355422974","0.30298787355422974","0.30298787355422974"
"121","1.0766736268997192","1.0766736268997192","1.0766736268997192"
"122","1.61992347240448","1.61992347240448","1.61992347240448"
"123","0.7234940528869629","0.7234940528869629","0.7234940528869629"
"124","1.1425585746765137","1.1425585746765137","1.1425585746765137"
"125","1.2875568866729736","1.2875568866729736","1.2875568866729736"
"126","0.8561885356903076","0.8561885356903076","0.8561885356903076"
"127","1.630730152130127","1.630730152130127","1.630730152130127"
"128","1.3007982969284058","1.3007982969284058","1.3007982969284058"
"129","-0.1567489504814148","-0.1567489504814148","-0.1567489504814148"
"130","0.2943451404571533","0.2943451404571533","0.2943451404571533"
"131","1.2350658178329468","1.2350658178329468","1.2350658178329468"
"132","1.057159662246704","1.057159662246704","1.057159662246704"
"133","1.293067455291748","1.293067455291748","1.293067455291748"
"134","0.82239830493927","0.82239830493927","0.82239830493927"
"135","1.3046528100967407","1.3046528100967407","1.3046528100967407"
"136","2.2789082527160645","2.2789082527160645","2.2789082527160645"
"137","-0.33009421825408936","-0.33009421825408936","-0.33009421825408936"
"138","-0.11332666873931885","-0.11332666873931885","-0.11332666873931885"
"139","1.5183284282684326","1.5183284282684326","1.5183284282684326"
"140","1.1025203466415405","1.1025203466415405","1.1025203466415405"
"141","1.9368267059326172","1.9368267059326172","1.9368267059326172"
"142","2.0653743743896484","2.0653743743896484","2.0653743743896484"
"143","-0.48938509821891785","-0.48938509821891785","-0.48938509821891785"
"144","1.7908893823623657","1.7908893823623657","1.7908893823623657"
"145","1.2579987049102783","1.2579987049102783","1.2579987049102783"
"146","0.05643370747566223","0.05643370747566223","0.05643370747566223"
"147","1.524829387664795","1.524829387664795","1.524829387664795"
"148","1.7553123235702515","1.7553123235702515","1.7553123235702515"
"149","1.4759531021118164","1.4759531021118164","1.4759531021118164"
"150","-0.3809041380882263","-0.3809041380882263","-0.3809041380882263"
"151","1.245234489440918","1.245234489440918","1.245234489440918"
"152","3.1791467666625977","3.1791467666625977","3.1791467666625977"
"153","1.5992650985717773","1.5992650985717773","1.5992650985717773"
"154","0.6482056379318237","0.6482056379318237","0.6482056379318237"
"155","1.8600775003433228","1.8600775003433228","1.8600775003433228"
"156","1.8266558647155762","1.8266558647155762","1.8266558647155762"
"157","-0.15600307285785675","-0.15600307285785675","-0.15600307285785675"
"158","0.5134727358818054","0.5134727358818054","0.5134727358818054"
"159","1.5606756210327148","1.5606756210327148","1.5606756210327148"
"160","0.6849575042724609","0.6849575042724609","0.6849575042724609"
"161","1.0450832843780518","1.0450832843780518","1.0450832843780518"
"162","1.5407801866531372","1.5407801866531372","1.5407801866531372"
"163","1.8812190294265747","1.8812190294265747","1.8812190294265747"
"164","1.6541823148727417","1.6541823148727417","1.6541823148727417"
"165","0.4251069724559784","0.4251069724559784","0.4251069724559784"
"166","2.27555775642395","2.27555775642395","2.27555775642395"
"167","1.1616919040679932","1.1616919040679932","1.1616919040679932"
"168","-0.01891196146607399","-0.01891196146607399","-0.01891196146607399"
"169","1.2869551181793213","1.2869551181793213","1.2869551181793213"
"170","1.6357558965682983","1.6357558965682983","1.6357558965682983"
"171","0.516900897026062","0.516900897026062","0.516900897026062"
"172","2.163479804992676","2.163479804992676","2.163479804992676"
"173","2.717423915863037","2.717423915863037","2.717423915863037"
"174","0.19336456060409546","0.19336456060409546","0.19336456060409546"
"175","1.42818284034729","1.42818284034729","1.42818284034729"
"176","0.7112426161766052","0.7112426161766052","0.7112426161766052"
"177","1.8299506902694702","1.8299506902694702","1.8299506902694702"
"178","1.5781223773956299","1.5781223773956299","1.5781223773956299"
"179","0.8295813798904419","0.8295813798904419","0.8295813798904419"
"180","1.6785662174224854","1.6785662174224854","1.6785662174224854"
"181","2.404806613922119","2.404806613922119","2.404806613922119"
"182","0.219321146607399","0.219321146607399","0.219321146607399"
"183","-0.21625326573848724","-0.21625326573848724","-0.21625326573848724"
"184","1.6612999439239502","1.6612999439239502","1.6612999439239502"
"185","1.3807965517044067","1.3807965517044067","1.3807965517044067"
"186","0.4273794889450073","0.4273794889450073","0.4273794889450073"
"187","0.7484819889068604","0.7484819889068604","0.7484819889068604"
"188","0.03977975621819496","0.03977975621819496","0.03977975621819496"
"189","0.33271676301956177","0.33271676301956177","0.33271676301956177"
"190","0.967031717300415","0.967031717300415","0.967031717300415"
"191","1.2270467281341553","1.2270467281341553","1.2270467281341553"
"192","-0.7674905061721802","-0.7674905061721802","-0.7674905061721802"
"193","-0.15106156468391418","-0.15106156468391418","-0.15106156468391418"
"194","1.510941505432129","1.510941505432129","1.510941505432129"
"195","0.8225979208946228","0.8225979208946228","0.8225979208946228"
"196","0.31704267859458923","0.31704267859458923","0.31704267859458923"
"197","0.37337929010391235","0.37337929010391235","0.37337929010391235"
"198","-0.9230129718780518","-0.9230129718780518","-0.9230129718780518"
"199","-0.5597367882728577","-0.5597367882728577","-0.5597367882728577"
"200","2.091921806335449","2.091921806335449","2.091921806335449"
"201","-0.5791559219360352","-0.5791559219360352","-0.5791559219360352"
"202","0.7630462646484375","0.7630462646484375","0.7630462646484375"
"203","-0.20739567279815674","-0.20739567279815674","-0.20739567279815674"
"204","1.7214200496673584","1.7214200496673584","1.7214200496673584"
"205","1.8357744216918945","1.8357744216918945","1.8357744216918945"
"206","-0.22810402512550354","-0.22810402512550354","-0.22810402512550354"
"207","1.3051074743270874","1.3051074743270874","1.3051074743270874"
"208","0.3818624019622803","0.3818624019622803","0.3818624019622803"
"209","1.7026598453521729","1.7026598453521729","1.7026598453521729"
"210","0.408012330532074","0.408012330532074","0.408012330532074"
"211","2.381887435913086","2.381887435913086","2.381887435913086"
"212","0.8588812351226807","0.8588812351226807","0.8588812351226807"
"213","2.004443407058716","2.004443407058716","2.004443407058716"
"214","0.6916473507881165","0.6916473507881165","0.6916473507881165"
"215","1.7534164190292358","1.7534164190292358","1.7534164190292358"
"216","0.5888817310333252","0.5888817310333252","0.5888817310333252"
"217","0.5217571258544922","0.5217571258544922","0.5217571258544922"
"218","1.0560020208358765","1.0560020208358765","1.0560020208358765"
"219","1.1343953609466553","1.1343953609466553","1.1343953609466553"
"220","0.7452903389930725","0.7452903389930725","0.7452903389930725"
"221","1.7942816019058228","1.7942816019058228","1.7942816019058228"
"222","1.4495984315872192","1.4495984315872192","1.4495984315872192"
"223","0.17639750242233276","0.17639750242233276","0.17639750242233276"
"224","1.6952121257781982","1.6952121257781982","1.6952121257781982"
"225","1.466234803199768","1.466234803199768","1.466234803199768"
"226","2.2246456146240234","2.2246456146240234","2.2246456146240234"
"227","1.5544019937515259","1.5544019937515259","1.5544019937515259"
"228","-0.5581880211830139","-0.5581880211830139","-0.5581880211830139"
"229","1.1658700704574585","1.1658700704574585","1.1658700704574585"
"230","1.7717384099960327","1.7717384099960327","1.7717384099960327"
"231","0.8595202565193176","0.8595202565193176","0.8595202565193176"
"232","0.634479284286499","0.634479284286499","0.634479284286499"
"233","0.24782167375087738","0.24782167375087738","0.24782167375087738"
"234","1.3204026222229004","1.3204026222229004","1.3204026222229004"
"235","0.13709858059883118","0.13709858059883118","0.13709858059883118"
"236","0.8264859318733215","0.8264859318733215","0.8264859318733215"
"237","-0.4336870014667511","-0.4336870014667511","-0.4336870014667511"
"238","0.3444831371307373","0.3444831371307373","0.3444831371307373"
"239","1.632297158241272","1.632297158241272","1.632297158241272"
"240","1.7415094375610352","1.7415094375610352","1.7415094375610352"
"241","0.7622944712638855","0.7622944712638855","0.7622944712638855"
"242","1.001796841621399","1.001796841621399","1.001796841621399"
"243","0.463617205619812","0.463617205619812","0.463617205619812"
"244","1.886256456375122","1.886256456375122","1.886256456375122"
"245","2.2259318828582764","2.2259318828582764","2.2259318828582764"
"246","2.3453264236450195","2.3453264236450195","2.3453264236450195"
"247","1.3489114046096802","1.3489114046096802","1.3489114046096802"
"248","0.26975104212760925","0.26975104212760925","0.26975104212760925"
"249","0.4499286711215973","0.4499286711215973","0.4499286711215973"
"250","1.9184422492980957","1.9184422492980957","1.9184422492980957"
"251","1.9663212299346924","1.9663212299346924","1.9663212299346924"
"252","0.20570096373558044","0.20570096373558044","0.20570096373558044"
"253","0.25084662437438965","0.25084662437438965","0.25084662437438965"
"254","-0.18375426530838013","-0.18375426530838013","-0.18375426530838013"
"255","0.41931501030921936","0.41931501030921936","0.41931501030921936"
"256","1.1077227592468262","1.1077227592468262","1.1077227592468262"
"257","0.0666789561510086","0.0666789561510086","0.0666789561510086"
"258","1.3556194305419922","1.3556194305419922","1.3556194305419922"
"259","1.1926765441894531","1.1926765441894531","1.1926765441894531"
"260","1.3003580570220947","1.3003580570220947","1.3003580570220947"
"261","1.4291257858276367","1.4291257858276367","1.4291257858276367"
"262","0.8488271236419678","0.8488271236419678","0.8488271236419678"
"263","1.2403109073638916","1.2403109073638916","1.2403109073638916"
"264","2.730128765106201","2.730128765106201","2.730128765106201"
"265","0.2536827027797699","0.2536827027797699","0.2536827027797699"
"266","1.38961923122406","1.38961923122406","1.38961923122406"
"267","0.39476674795150757","0.39476674795150757","0.39476674795150757"
"268","0.9105633497238159","0.9105633497238159","0.9105633497238159"
"269","1.4374773502349854","1.4374773502349854","1.4374773502349854"
"270","1.1006449460983276","1.1006449460983276","1.1006449460983276"
"271","1.47573983669281","1.47573983669281","1.47573983669281"
"272","1.8704932928085327","1.8704932928085327","1.8704932928085327"
"273","1.908941626548767","1.908941626548767","1.908941626548767"
"274","0.9839677214622498","0.9839677214622498","0.9839677214622498"
"275","1.1794992685317993","1.1794992685317993","1.1794992685317993"
"276","1.5603435039520264","1.5603435039520264","1.5603435039520264"
"277","2.332118511199951","2.332118511199951","2.332118511199951"
"278","0.34960001707077026","0.34960001707077026","0.34960001707077026"
"279","0.847315788269043","0.847315788269043","0.847315788269043"
"280","1.8709676265716553","1.8709676265716553","1.8709676265716553"
"281","1.775901198387146","1.775901198387146","1.775901198387146"
"282","0.9980453252792358","0.9980453252792358","0.9980453252792358"
"283","0.7452219128608704","0.7452219128608704","0.7452219128608704"
"284","0.19857966899871826","0.19857966899871826","0.19857966899871826"
"285","2.393972396850586","2.393972396850586","2.393972396850586"
"286","0.41436952352523804","0.41436952352523804","0.41436952352523804"
"287","1.3875460624694824","1.3875460624694824","1.3875460624694824"
"288","1.8284783363342285","1.8284783363342285","1.8284783363342285"
"289","1.9140405654907227","1.9140405654907227","1.9140405654907227"
"290","1.5311477184295654","1.5311477184295654","1.5311477184295654"
"291","1.540547490119934","1.540547490119934","1.540547490119934"
"292","0.5632394552230835","0.5632394552230835","0.5632394552230835"
"293","1.1965469121932983","1.1965469121932983","1.1965469121932983"
"294","0.7902066111564636","0.7902066111564636","0.7902066111564636"
"295","0.9265809655189514","0.9265809655189514","0.9265809655189514"
"296","1.434421420097351","1.434421420097351","1.434421420097351"
"297","0.9062222242355347","0.9062222242355347","0.9062222242355347"
"298","0.02388586848974228","0.02388586848974228","0.02388586848974228"
"299","1.6829103231430054","1.6829103231430054","1.6829103231430054"
"300","1.978450894355774","1.978450894355774","1.978450894355774"
"301","0.8194558024406433","0.8194558024406433","0.8194558024406433"
"302","-0.26807188987731934","-0.26807188987731934","-0.26807188987731934"
"303","1.1201324462890625","1.1201324462890625","1.1201324462890625"
"304","2.511911392211914","2.511911392211914","2.511911392211914"
"305","1.3468654155731201","1.3468654155731201","1.3468654155731201"
"306","1.8624149560928345","1.8624149560928345","1.8624149560928345"
"307","2.012371063232422","2.012371063232422","2.012371063232422"
"308","-1.659221887588501","-1.659221887588501","-1.659221887588501"
"309","2.336242198944092","2.336242198944092","2.336242198944092"
"310","2.8299734592437744","2.8299734592437744","2.8299734592437744"
"311","1.1204807758331299","1.1204807758331299","1.1204807758331299"
"312","2.2082695960998535","2.2082695960998535","2.2082695960998535"
"313","0.1833489090204239","0.1833489090204239","0.1833489090204239"
"314","0.7876616716384888","0.7876616716384888","0.7876616716384888"
"315","0.6601684093475342","0.6601684093475342","0.6601684093475342"
"316","1.9421703815460205","1.9421703815460205","1.9421703815460205"
"317","1.2521412372589111","1.2521412372589111","1.2521412372589111"
"318","1.2590901851654053","1.2590901851654053","1.2590901851654053"
"319","2.650810480117798","2.650810480117798","2.650810480117798"
"320","0.4736980199813843","0.4736980199813843","0.4736980199813843"
"321","0.682242214679718","0.682242214679718","0.682242214679718"
"322","1.6399555206298828","1.6399555206298828","1.6399555206298828"
"323","0.7004839181900024","0.7004839181900024","0.7004839181900024"
"324","2.0259501934051514","2.0259501934051514","2.0259501934051514"
"325","1.7679418325424194","1.7679418325424194","1.7679418325424194"
"326","0.17853885889053345","0.17853885889053345","0.17853885889053345"
"327","1.2011783123016357","1.2011783123016357","1.2011783123016357"
"328","2.144824981689453","2.144824981689453","2.144824981689453"
"329","1.9443103075027466","1.9443103075027466","1.9443103075027466"
"330","1.5274876356124878","1.5274876356124878","1.5274876356124878"
"331","0.8022847771644592","0.8022847771644592","0.8022847771644592"
"332","1.703173279762268","1.703173279762268","1.703173279762268"
"333","1.6172736883163452","1.6172736883163452","1.6172736883163452"
"334","1.7532392740249634","1.7532392740249634","1.7532392740249634"
"335","0.2802881896495819","0.2802881896495819","0.2802881896495819"
"336","2.7549266815185547","2.7549266815185547","2.7549266815185547"
"337","1.4181978702545166","1.4181978702545166","1.4181978702545166"
"338","1.235159158706665","1.235159158706665","1.235159158706665"
"339","-0.6867026090621948","-0.6867026090621948","-0.6867026090621948"
"340","1.7732417583465576","1.7732417583465576","1.7732417583465576"
"341","0.7370946407318115","0.7370946407318115","0.7370946407318115"
"342","0.7118562459945679","0.7118562459945679","0.7118562459945679"
"343","1.1429998874664307","1.1429998874664307","1.1429998874664307"
"344","0.4596076011657715","0.4596076011657715","0.4596076011657715"
"345","2.701425075531006","2.701425075531006","2.701425075531006"
"346","1.2040681838989258","1.2040681838989258","1.2040681838989258"
"347","1.1419634819030762","1.1419634819030762","1.1419634819030762"
"348","2.520806312561035","2.520806312561035","2.520806312561035"
"349","1.1933293342590332","1.1933293342590332","1.1933293342590332"
"350","-1.1615111827850342","-1.1615111827850342","-1.1615111827850342"
"351","2.0538392066955566","2.0538392066955566","2.0538392066955566"
"352","1.1146780252456665","1.1146780252456665","1.1146780252456665"
"353","0.6181634068489075","0.6181634068489075","0.6181634068489075"
"354","0.16168656945228577","0.16168656945228577","0.16168656945228577"
"355","0.7217723727226257","0.7217723727226257","0.7217723727226257"
"356","2.838916063308716","2.838916063308716","2.838916063308716"
"357","3.416872978210449","3.416872978210449","3.416872978210449"
"358","1.1303802728652954","1.1303802728652954","1.1303802728652954"
"359","1.1324223279953003","1.1324223279953003","1.1324223279953003"
"360","2.25913143157959","2.25913143157959","2.25913143157959"
"361","0.37697672843933105","0.37697672843933105","0.37697672843933105"
"362","1.7008817195892334","1.7008817195892334","1.7008817195892334"
"363","1.2184674739837646","1.2184674739837646","1.2184674739837646"
"364","1.7826863527297974","1.7826863527297974","1.7826863527297974"
"365","0.7810006737709045","0.7810006737709045","0.7810006737709045"
"366","0.16803929209709167","0.16803929209709167","0.16803929209709167"
"367","1.7989542484283447","1.7989542484283447","1.7989542484283447"
