"Step","0 5 5 - mean_reward","0 5 5 - mean_reward__MIN","0 5 5 - mean_reward__MAX"
"37","-0.01755736362837821","-0.01755736362837821","-0.01755736362837821"
"38","-0.04036189785580824","-0.04036189785580824","-0.04036189785580824"
"39","0.01772088323770378","0.01772088323770378","0.01772088323770378"
"40","0.017004536813604074","0.017004536813604074","0.017004536813604074"
"41","-0.007925833901753923","-0.007925833901753923","-0.007925833901753923"
"42","-0.06171329017823579","-0.06171329017823579","-0.06171329017823579"
"43","0.004737970219326887","0.004737970219326887","0.004737970219326887"
"44","0.01899336311960924","0.01899336311960924","0.01899336311960924"
"45","0.001863931174985898","0.001863931174985898","0.001863931174985898"
"46","0.01502934036530706","0.01502934036530706","0.01502934036530706"
"47","0.005209933613218347","0.005209933613218347","0.005209933613218347"
"48","0.010234131260992424","0.010234131260992424","0.010234131260992424"
"49","-0.011696407543635714","-0.011696407543635714","-0.011696407543635714"
"50","0.04021026251886426","0.04021026251886426","0.04021026251886426"
"51","0.012249735988553515","0.012249735988553515","0.012249735988553515"
"52","0.03063445378707366","0.03063445378707366","0.03063445378707366"
"53","0.02248145818219457","0.02248145818219457","0.02248145818219457"
"54","-0.07196124557262203","-0.07196124557262203","-0.07196124557262203"
"55","0.020037429126721587","0.020037429126721587","0.020037429126721587"
"56","0.02516110390392072","0.02516110390392072","0.02516110390392072"
"57","0.004193080565990639","0.004193080565990639","0.004193080565990639"
"58","-0.05610950250213478","-0.05610950250213478","-0.05610950250213478"
"59","-0.07080144271285617","-0.07080144271285617","-0.07080144271285617"
"60","0.06301771976209573","0.06301771976209573","0.06301771976209573"
"61","-0.031039157820729493","-0.031039157820729493","-0.031039157820729493"
"62","-0.011335626320444192","-0.011335626320444192","-0.011335626320444192"
"63","-0.12190988685791129","-0.12190988685791129","-0.12190988685791129"
"64","0.03212713650135287","0.03212713650135287","0.03212713650135287"
"65","-0.028672244222623326","-0.028672244222623326","-0.028672244222623326"
"66","-0.04615287797794751","-0.04615287797794751","-0.04615287797794751"
"67","0.028071748291860675","0.028071748291860675","0.028071748291860675"
"68","0.04118105989393297","0.04118105989393297","0.04118105989393297"
"69","-0.043261646282114145","-0.043261646282114145","-0.043261646282114145"
"70","-0.024750655299500896","-0.024750655299500896","-0.024750655299500896"
"71","-0.02140258969877166","-0.02140258969877166","-0.02140258969877166"
"72","0.04150947659306748","0.04150947659306748","0.04150947659306748"
"73","-0.08617828350521298","-0.08617828350521298","-0.08617828350521298"
"74","-0.04941709856093389","-0.04941709856093389","-0.04941709856093389"
"75","-0.06795691952975709","-0.06795691952975709","-0.06795691952975709"
"76","0.08410336561790627","0.08410336561790627","0.08410336561790627"
"77","-0.02279327228035704","-0.02279327228035704","-0.02279327228035704"
"78","0.07077645576864629","0.07077645576864629","0.07077645576864629"
"79","0.0221979330349804","0.0221979330349804","0.0221979330349804"
"80","0.0909574508907819","0.0909574508907819","0.0909574508907819"
"81","-0.017025551129805458","-0.017025551129805458","-0.017025551129805458"
"82","0.012881657948181517","0.012881657948181517","0.012881657948181517"
"83","-0.03675013781656199","-0.03675013781656199","-0.03675013781656199"
"84","0.02157633769153584","0.02157633769153584","0.02157633769153584"
"85","0.00034995043152248557","0.00034995043152248557","0.00034995043152248557"
"86","0.018936973982905836","0.018936973982905836","0.018936973982905836"
"87","0.013432927267124358","0.013432927267124358","0.013432927267124358"
"88","0.10354104647237271","0.10354104647237271","0.10354104647237271"
"89","0.014879707929279146","0.014879707929279146","0.014879707929279146"
"90","-0.02639089349969952","-0.02639089349969952","-0.02639089349969952"
"91","0.02596174623094315","0.02596174623094315","0.02596174623094315"
"92","0.028337974356629204","0.028337974356629204","0.028337974356629204"
"93","-0.0700534104549194","-0.0700534104549194","-0.0700534104549194"
"94","0.008711973235660975","0.008711973235660975","0.008711973235660975"
"95","0.0020896453335021215","0.0020896453335021215","0.0020896453335021215"
"96","-0.026508745763417014","-0.026508745763417014","-0.026508745763417014"
"97","-0.01847297266624918","-0.01847297266624918","-0.01847297266624918"
"98","0.012036322358064289","0.012036322358064289","0.012036322358064289"
"99","-0.012720475191209144","-0.012720475191209144","-0.012720475191209144"
"100","-0.00909064416178717","-0.00909064416178717","-0.00909064416178717"
"101","-0.025226727424383883","-0.025226727424383883","-0.025226727424383883"
"102","0.0789701752789403","0.0789701752789403","0.0789701752789403"
"103","-0.017050232093688354","-0.017050232093688354","-0.017050232093688354"
"104","0.07629853940695502","0.07629853940695502","0.07629853940695502"
"105","-0.013831424180889694","-0.013831424180889694","-0.013831424180889694"
"106","0.033225412688954355","0.033225412688954355","0.033225412688954355"
"107","0.040750540695299126","0.040750540695299126","0.040750540695299126"
"108","-0.07019082376262341","-0.07019082376262341","-0.07019082376262341"
"109","0.031337306699264995","0.031337306699264995","0.031337306699264995"
"110","-0.001109325766739718","-0.001109325766739718","-0.001109325766739718"
"111","0.0037655570825389736","0.0037655570825389736","0.0037655570825389736"
"112","0.02099156267373435","0.02099156267373435","0.02099156267373435"
"113","0.03101089166855457","0.03101089166855457","0.03101089166855457"
"114","0.09795439174589522","0.09795439174589522","0.09795439174589522"
"115","0.020830889279281832","0.020830889279281832","0.020830889279281832"
"116","0.04697313719366953","0.04697313719366953","0.04697313719366953"
"117","0.03994716028938774","0.03994716028938774","0.03994716028938774"
"118","0.07182871547007896","0.07182871547007896","0.07182871547007896"
"119","-0.03896958173309011","-0.03896958173309011","-0.03896958173309011"
"120","0.007313890336159358","0.007313890336159358","0.007313890336159358"
"121","0.06703201922260014","0.06703201922260014","0.06703201922260014"
"122","0.08300790268951427","0.08300790268951427","0.08300790268951427"
"123","0.028818365129405277","0.028818365129405277","0.028818365129405277"
"124","-0.008404618715728973","-0.008404618715728973","-0.008404618715728973"
"125","0.06731610386757834","0.06731610386757834","0.06731610386757834"
"126","-0.015537912859648412","-0.015537912859648412","-0.015537912859648412"
"127","0.08317754684508885","0.08317754684508885","0.08317754684508885"
"128","0.03137737622119587","0.03137737622119587","0.03137737622119587"
"129","-0.00380919377831329","-0.00380919377831329","-0.00380919377831329"
"130","-0.01199587182958478","-0.01199587182958478","-0.01199587182958478"
"131","0.07693398842082602","0.07693398842082602","0.07693398842082602"
"132","0.048525421993913","0.048525421993913","0.048525421993913"
"133","0.033554120874967806","0.033554120874967806","0.033554120874967806"
"134","0.04909382821083911","0.04909382821083911","0.04909382821083911"
"135","0.03134768501326832","0.03134768501326832","0.03134768501326832"
"136","0.08697719114164297","0.08697719114164297","0.08697719114164297"
"137","0.053271191411918696","0.053271191411918696","0.053271191411918696"
"138","0.03567224923517512","0.03567224923517512","0.03567224923517512"
"139","0.0037806506427016688","0.0037806506427016688","0.0037806506427016688"
"140","0.09795037476738169","0.09795037476738169","0.09795037476738169"
"141","0.05526090263828098","0.05526090263828098","0.05526090263828098"
"142","0.028786876233540693","0.028786876233540693","0.028786876233540693"
"143","-0.01932201363781765","-0.01932201363781765","-0.01932201363781765"
"144","0.07910683507537052","0.07910683507537052","0.07910683507537052"
"145","0.02108513525431714","0.02108513525431714","0.02108513525431714"
"146","-0.00012130752716359458","-0.00012130752716359458","-0.00012130752716359458"
"147","0.0951322167680457","0.0951322167680457","0.0951322167680457"
"148","0.07977817583784513","0.07977817583784513","0.07977817583784513"
"149","0.08104528560966168","0.08104528560966168","0.08104528560966168"
"150","0.03726218391431231","0.03726218391431231","0.03726218391431231"
"151","0.04795548414615442","0.04795548414615442","0.04795548414615442"
"152","0.04680105419444379","0.04680105419444379","0.04680105419444379"
"153","0.056093849970579444","0.056093849970579444","0.056093849970579444"
"154","0.05644813400168156","0.05644813400168156","0.05644813400168156"
"155","0.09033570953082429","0.09033570953082429","0.09033570953082429"
"156","0.06717115068881892","0.06717115068881892","0.06717115068881892"
"157","-0.0003540448590647115","-0.0003540448590647115","-0.0003540448590647115"
"158","0.019196431442934512","0.019196431442934512","0.019196431442934512"
"159","0.019527506446318208","0.019527506446318208","0.019527506446318208"
"160","0.03947140210625499","0.03947140210625499","0.03947140210625499"
"161","-0.011117284983758188","-0.011117284983758188","-0.011117284983758188"
"162","0.07669966403912251","0.07669966403912251","0.07669966403912251"
"163","0.03247727931888881","0.03247727931888881","0.03247727931888881"
"164","0.113450941189666","0.113450941189666","0.113450941189666"
"165","0.07788430030624677","0.07788430030624677","0.07788430030624677"
"166","0.058926850866612375","0.058926850866612375","0.058926850866612375"
"167","0.04939299650393157","0.04939299650393157","0.04939299650393157"
"168","0.03444171382863492","0.03444171382863492","0.03444171382863492"
"169","0.03869732362782447","0.03869732362782447","0.03869732362782447"
"170","0.03638486380744817","0.03638486380744817","0.03638486380744817"
"171","0.0920487324124563","0.0920487324124563","0.0920487324124563"
"172","0.041136465478486824","0.041136465478486824","0.041136465478486824"
"173","0.07437833765774231","0.07437833765774231","0.07437833765774231"
"174","-0.005311190130989574","-0.005311190130989574","-0.005311190130989574"
"175","0.052352799403944016","0.052352799403944016","0.052352799403944016"
"176","0.0733017260188725","0.0733017260188725","0.0733017260188725"
"177","0.07558999602972767","0.07558999602972767","0.07558999602972767"
"178","0.08350322815265093","0.08350322815265093","0.08350322815265093"
"179","0.07386327244926304","0.07386327244926304","0.07386327244926304"
"180","0.057497098325719184","0.057497098325719184","0.057497098325719184"
"181","0.06255444474284547","0.06255444474284547","0.06255444474284547"
"182","0.07664560413349703","0.07664560413349703","0.07664560413349703"
"183","0.033717847536782634","0.033717847536782634","0.033717847536782634"
"184","-0.01781689112863559","-0.01781689112863559","-0.01781689112863559"
"185","0.007734503807165689","0.007734503807165689","0.007734503807165689"
"186","-0.025631394825912347","-0.025631394825912347","-0.025631394825912347"
"187","0.011152089561090914","0.011152089561090914","0.011152089561090914"
"188","0.06461332160903975","0.06461332160903975","0.06461332160903975"
"189","0.030084611689912565","0.030084611689912565","0.030084611689912565"
"190","0.040522247831074866","0.040522247831074866","0.040522247831074866"
"191","0.07350506969872989","0.07350506969872989","0.07350506969872989"
"192","-0.012376957009835706","-0.012376957009835706","-0.012376957009835706"
"193","0.05385579947653499","0.05385579947653499","0.05385579947653499"
"194","0.06143149339171057","0.06143149339171057","0.06143149339171057"
"195","0.009688502837475887","0.009688502837475887","0.009688502837475887"
"196","0.03903341940851873","0.03903341940851873","0.03903341940851873"
"197","0.014934731912150376","0.014934731912150376","0.014934731912150376"
"198","-0.002053087140697381","-0.002053087140697381","-0.002053087140697381"
"199","0.03284201052098834","0.03284201052098834","0.03284201052098834"
"200","0.06032728112542531","0.06032728112542531","0.06032728112542531"
"201","-0.0035926022827239257","-0.0035926022827239257","-0.0035926022827239257"
"202","0.028926739019952363","0.028926739019952363","0.028926739019952363"
"203","0.09390967552478496","0.09390967552478496","0.09390967552478496"
"204","0.05241040002274965","0.05241040002274965","0.05241040002274965"
"205","0.00433765584980886","0.00433765584980886","0.00433765584980886"
"206","0.058514973374817834","0.058514973374817834","0.058514973374817834"
"207","0.04293386905621259","0.04293386905621259","0.04293386905621259"
"208","0.04518426610094437","0.04518426610094437","0.04518426610094437"
"209","0.019987034606241995","0.019987034606241995","0.019987034606241995"
"210","0.05275895952938906","0.05275895952938906","0.05275895952938906"
"211","0.014698881571741894","0.014698881571741894","0.014698881571741894"
"212","0.04464672531439943","0.04464672531439943","0.04464672531439943"
"213","0.04106611616264708","0.04106611616264708","0.04106611616264708"
"214","0.08490120617412773","0.08490120617412773","0.08490120617412773"
"215","0.07785897830312968","0.07785897830312968","0.07785897830312968"
"216","0.03958937813750045","0.03958937813750045","0.03958937813750045"
"217","0.06887784569506138","0.06887784569506138","0.06887784569506138"
"218","-0.047278464872086624","-0.047278464872086624","-0.047278464872086624"
"219","0.06165403597888328","0.06165403597888328","0.06165403597888328"
"220","-0.02564447278514546","-0.02564447278514546","-0.02564447278514546"
"221","0.037207898335579116","0.037207898335579116","0.037207898335579116"
"222","0.028383257070436162","0.028383257070436162","0.028383257070436162"
"223","-0.037761083256855614","-0.037761083256855614","-0.037761083256855614"
"224","-0.0012106281940383091","-0.0012106281940383091","-0.0012106281940383091"
"225","-0.05583561096256163","-0.05583561096256163","-0.05583561096256163"
"226","0.02098735429779692","0.02098735429779692","0.02098735429779692"
"227","-0.020455203433934074","-0.020455203433934074","-0.020455203433934074"
"228","0.008249362226356456","0.008249362226356456","0.008249362226356456"
"229","-0.03283533902472772","-0.03283533902472772","-0.03283533902472772"
"230","-0.010192574051572386","-0.010192574051572386","-0.010192574051572386"
"231","-0.044617880207555596","-0.044617880207555596","-0.044617880207555596"
"232","0.008299058634314545","0.008299058634314545","0.008299058634314545"
"233","0.012944884047814553","0.012944884047814553","0.012944884047814553"
"234","0.09191601825227093","0.09191601825227093","0.09191601825227093"
"235","-0.006891882324497543","-0.006891882324497543","-0.006891882324497543"
"236","-0.009280543118133292","-0.009280543118133292","-0.009280543118133292"
"237","-0.013314852405374533","-0.013314852405374533","-0.013314852405374533"
"238","0.06483412619275199","0.06483412619275199","0.06483412619275199"
"239","0.015530637682915507","0.015530637682915507","0.015530637682915507"
"240","0.07310119180820114","0.07310119180820114","0.07310119180820114"
"241","-0.004582224183875773","-0.004582224183875773","-0.004582224183875773"
"242","-0.018951491190137143","-0.018951491190137143","-0.018951491190137143"
"243","0.03169935568253465","0.03169935568253465","0.03169935568253465"
"244","0.043798867725177826","0.043798867725177826","0.043798867725177826"
"245","-0.013718021982290572","-0.013718021982290572","-0.013718021982290572"
"246","0.028358789163410857","0.028358789163410857","0.028358789163410857"
"247","-0.007969724238416576","-0.007969724238416576","-0.007969724238416576"
"248","-0.015153536598281253","-0.015153536598281253","-0.015153536598281253"
"249","-0.03719016875575895","-0.03719016875575895","-0.03719016875575895"
"250","0.04493447473593173","0.04493447473593173","0.04493447473593173"
"251","0.03850672856500803","0.03850672856500803","0.03850672856500803"
"252","0.041667995242462307","0.041667995242462307","0.041667995242462307"
"253","0.06625292644285573","0.06625292644285573","0.06625292644285573"
"254","-0.020779022866164853","-0.020779022866164853","-0.020779022866164853"
"255","-0.009125465232276985","-0.009125465232276985","-0.009125465232276985"
"256","0.04069329361393352","0.04069329361393352","0.04069329361393352"
"257","-0.05604629552709711","-0.05604629552709711","-0.05604629552709711"
"258","0.029611836815399067","0.029611836815399067","0.029611836815399067"
"259","0.07608451671769755","0.07608451671769755","0.07608451671769755"
"260","0.016588504002586782","0.016588504002586782","0.016588504002586782"
"261","0.028650002035087045","0.028650002035087045","0.028650002035087045"
"262","0.031388612672411144","0.031388612672411144","0.031388612672411144"
"263","0.062371190137822254","0.062371190137822254","0.062371190137822254"
"264","0.09346199657959427","0.09346199657959427","0.09346199657959427"
"265","0.08092222035659438","0.08092222035659438","0.08092222035659438"
"266","0.05866257365447601","0.05866257365447601","0.05866257365447601"
"267","0.029332879263454705","0.029332879263454705","0.029332879263454705"
"268","0.10261925081077643","0.10261925081077643","0.10261925081077643"
"269","0.005858426355218309","0.005858426355218309","0.005858426355218309"
"270","0.10396387283955708","0.10396387283955708","0.10396387283955708"
"271","0.03436557883794986","0.03436557883794986","0.03436557883794986"
"272","0.05453242232053038","0.05453242232053038","0.05453242232053038"
"273","0.05795892536839515","0.05795892536839515","0.05795892536839515"
"274","0.0008539896367362102","0.0008539896367362102","0.0008539896367362102"
"275","0.0716168185044761","0.0716168185044761","0.0716168185044761"
"276","0.07949173676980789","0.07949173676980789","0.07949173676980789"
"277","0.0725869953546229","0.0725869953546229","0.0725869953546229"
"278","0.07037790560751463","0.07037790560751463","0.07037790560751463"
"279","0.024238268375501065","0.024238268375501065","0.024238268375501065"
"280","0.01925352787069058","0.01925352787069058","0.01925352787069058"
"281","0.08692319450679697","0.08692319450679697","0.08692319450679697"
"282","0.07841431307001256","0.07841431307001256","0.07841431307001256"
"283","0.06277176021973849","0.06277176021973849","0.06277176021973849"
"284","-0.018295964392646084","-0.018295964392646084","-0.018295964392646084"
"285","0.0521682332791162","0.0521682332791162","0.0521682332791162"
"286","0.11205199080142669","0.11205199080142669","0.11205199080142669"
"287","0.07273044909943785","0.07273044909943785","0.07273044909943785"
"288","0.050923610874088136","0.050923610874088136","0.050923610874088136"
"289","0.03712297119998567","0.03712297119998567","0.03712297119998567"
"290","0.13030915130875237","0.13030915130875237","0.13030915130875237"
"291","0.08680724809428138","0.08680724809428138","0.08680724809428138"
"292","0.06828111070620504","0.06828111070620504","0.06828111070620504"
"293","-0.0012720620434882972","-0.0012720620434882972","-0.0012720620434882972"
"294","0.02545757273566107","0.02545757273566107","0.02545757273566107"
"295","0.011622089180721874","0.011622089180721874","0.011622089180721874"
"296","0.07945391604211437","0.07945391604211437","0.07945391604211437"
"297","0.0859016207327722","0.0859016207327722","0.0859016207327722"
"298","-0.002805051360366633","-0.002805051360366633","-0.002805051360366633"
"299","0.07171303809132527","0.07171303809132527","0.07171303809132527"
"300","0.06764482908495667","0.06764482908495667","0.06764482908495667"
"301","0.11332653935558633","0.11332653935558633","0.11332653935558633"
"302","0.057558133213197374","0.057558133213197374","0.057558133213197374"
"303","0.02436543381773866","0.02436543381773866","0.02436543381773866"
"304","0.05974354636946882","0.05974354636946882","0.05974354636946882"
"305","0.07507624383840518","0.07507624383840518","0.07507624383840518"
"306","0.09278521304997901","0.09278521304997901","0.09278521304997901"
"307","0.07404163078859333","0.07404163078859333","0.07404163078859333"
"308","0.03300193889709288","0.03300193889709288","0.03300193889709288"
"309","0.05899732453588039","0.05899732453588039","0.05899732453588039"
"310","0.11020224216821119","0.11020224216821119","0.11020224216821119"
"311","0.07282547822415364","0.07282547822415364","0.07282547822415364"
"312","0.053486062328427175","0.053486062328427175","0.053486062328427175"
"313","0.02690039675332251","0.02690039675332251","0.02690039675332251"
"314","0.08422672544887254","0.08422672544887254","0.08422672544887254"
"315","0.06225163400126244","0.06225163400126244","0.06225163400126244"
"316","0.09208909483970841","0.09208909483970841","0.09208909483970841"
"317","0.09960823470106236","0.09960823470106236","0.09960823470106236"
"318","0.007708127464906553","0.007708127464906553","0.007708127464906553"
"319","0.10762967344673727","0.10762967344673727","0.10762967344673727"
"320","0.14560053008220536","0.14560053008220536","0.14560053008220536"
"321","0.04892531474308634","0.04892531474308634","0.04892531474308634"
"322","0.012971460416559583","0.012971460416559583","0.012971460416559583"
"323","0.07285362787918426","0.07285362787918426","0.07285362787918426"
"324","0.09652416508829491","0.09652416508829491","0.09652416508829491"
"325","0.11317261265932878","0.11317261265932878","0.11317261265932878"
"326","0.007824540530703201","0.007824540530703201","0.007824540530703201"
"327","-0.005538365280602142","-0.005538365280602142","-0.005538365280602142"
"328","0.08749287464544003","0.08749287464544003","0.08749287464544003"
"329","0.11852278747478948","0.11852278747478948","0.11852278747478948"
"330","0.1165674783735194","0.1165674783735194","0.1165674783735194"
"331","0.08214106561120836","0.08214106561120836","0.08214106561120836"
"332","0.054935222845467604","0.054935222845467604","0.054935222845467604"
"333","0.07698785747840986","0.07698785747840986","0.07698785747840986"
"334","0.09671972726523213","0.09671972726523213","0.09671972726523213"
"335","-0.0052923936289518934","-0.0052923936289518934","-0.0052923936289518934"
"336","0.08576574917466277","0.08576574917466277","0.08576574917466277"
"337","0.08867277169488315","0.08867277169488315","0.08867277169488315"
"338","0.12003566217533698","0.12003566217533698","0.12003566217533698"
"339","0.07477596453605273","0.07477596453605273","0.07477596453605273"
"340","0.11467211985215643","0.11467211985215643","0.11467211985215643"
"341","0.12017289752036658","0.12017289752036658","0.12017289752036658"
"342","0.05136488122487973","0.05136488122487973","0.05136488122487973"
"343","0.04442510640440434","0.04442510640440434","0.04442510640440434"
"344","0.03310403754383256","0.03310403754383256","0.03310403754383256"
"345","0.10730762002071051","0.10730762002071051","0.10730762002071051"
"346","0.1166599069425603","0.1166599069425603","0.1166599069425603"
"347","0.06862940745563868","0.06862940745563868","0.06862940745563868"
"348","0.10002189109031387","0.10002189109031387","0.10002189109031387"
"349","0.05454187457645585","0.05454187457645585","0.05454187457645585"
"350","0.014668309672946469","0.014668309672946469","0.014668309672946469"
"351","0.17232590427619923","0.17232590427619923","0.17232590427619923"
"352","0.04133790260649521","0.04133790260649521","0.04133790260649521"
"353","0.0160463338492424","0.0160463338492424","0.0160463338492424"
"354","0.06581509691825492","0.06581509691825492","0.06581509691825492"
"355","0.09324894643355063","0.09324894643355063","0.09324894643355063"
"356","0.14526718669344","0.14526718669344","0.14526718669344"
"357","0.1065007392120754","0.1065007392120754","0.1065007392120754"
"358","0.04431446416433588","0.04431446416433588","0.04431446416433588"
"359","0.06451284913652355","0.06451284913652355","0.06451284913652355"
"360","0.10403631520225846","0.10403631520225846","0.10403631520225846"
"361","0.09367581366231201","0.09367581366231201","0.09367581366231201"
"362","0.0783392565655637","0.0783392565655637","0.0783392565655637"
"363","0.08792688563947394","0.08792688563947394","0.08792688563947394"
"364","0.09592786183346788","0.09592786183346788","0.09592786183346788"
"365","0.07842467341619047","0.07842467341619047","0.07842467341619047"
"366","0.05338858833816792","0.05338858833816792","0.05338858833816792"
"367","0.08034449216114019","0.08034449216114019","0.08034449216114019"
"368","0.04993384749737226","0.04993384749737226","0.04993384749737226"
"369","0.028373682024471162","0.028373682024471162","0.028373682024471162"
"370","0.08695018234585765","0.08695018234585765","0.08695018234585765"
"371","0.1032885880698505","0.1032885880698505","0.1032885880698505"
"372","0.07341608804436596","0.07341608804436596","0.07341608804436596"
"373","0.03962515658334226","0.03962515658334226","0.03962515658334226"
"374","0.12773310995516268","0.12773310995516268","0.12773310995516268"
"375","0.07659080553664026","0.07659080553664026","0.07659080553664026"
"376","0.0722758845410726","0.0722758845410726","0.0722758845410726"
"377","0.08530386595894239","0.08530386595894239","0.08530386595894239"
"378","0.04675541178217824","0.04675541178217824","0.04675541178217824"
"379","0.016242931192324474","0.016242931192324474","0.016242931192324474"
"380","0.05530609133868031","0.05530609133868031","0.05530609133868031"
"381","0.08139373320578247","0.08139373320578247","0.08139373320578247"
"382","0.06521850231604615","0.06521850231604615","0.06521850231604615"
"383","0.08744139656423656","0.08744139656423656","0.08744139656423656"
"384","0.043553478724005855","0.043553478724005855","0.043553478724005855"
"385","0.030015223951390592","0.030015223951390592","0.030015223951390592"
"386","0.02265515777659401","0.02265515777659401","0.02265515777659401"
"387","0.012458847335253967","0.012458847335253967","0.012458847335253967"
"388","0.10570969101802823","0.10570969101802823","0.10570969101802823"
"389","0.09218000064365389","0.09218000064365389","0.09218000064365389"
"390","0.004959737354476236","0.004959737354476236","0.004959737354476236"
"391","0.032985732305679485","0.032985732305679485","0.032985732305679485"
"392","0.0634077407647993","0.0634077407647993","0.0634077407647993"
"393","0.06139890552305398","0.06139890552305398","0.06139890552305398"
"394","0.04364285320724167","0.04364285320724167","0.04364285320724167"
"395","0.07170763711486973","0.07170763711486973","0.07170763711486973"
"396","0.06380085675316424","0.06380085675316424","0.06380085675316424"
"397","0.09515848811652153","0.09515848811652153","0.09515848811652153"
"398","0.010304962742733108","0.010304962742733108","0.010304962742733108"
"399","0.04814140562221293","0.04814140562221293","0.04814140562221293"
"400","0.04113046401157285","0.04113046401157285","0.04113046401157285"
"401","0.11556592101428337","0.11556592101428337","0.11556592101428337"
"402","0.037492090811356606","0.037492090811356606","0.037492090811356606"
"403","0.04628479509589701","0.04628479509589701","0.04628479509589701"
"404","0.09067643466412918","0.09067643466412918","0.09067643466412918"
"405","0.055373712365196656","0.055373712365196656","0.055373712365196656"
"406","0.05314300824109036","0.05314300824109036","0.05314300824109036"
"407","0.13392481880019141","0.13392481880019141","0.13392481880019141"
"408","0.050874863618038814","0.050874863618038814","0.050874863618038814"
"409","0.10804014922616176","0.10804014922616176","0.10804014922616176"
"410","0.11617667727814966","0.11617667727814966","0.11617667727814966"
"411","0.06134269351688521","0.06134269351688521","0.06134269351688521"
"412","0.05920436530199657","0.05920436530199657","0.05920436530199657"
"413","0.008205284163407206","0.008205284163407206","0.008205284163407206"
"414","0.15192038504526104","0.15192038504526104","0.15192038504526104"
"415","0.07489462778557199","0.07489462778557199","0.07489462778557199"
"416","0.09724535394799053","0.09724535394799053","0.09724535394799053"
"417","0.09348192079007772","0.09348192079007772","0.09348192079007772"
"418","0.042660892624578194","0.042660892624578194","0.042660892624578194"
"419","0.0728786624820398","0.0728786624820398","0.0728786624820398"
"420","0.0991473654872546","0.0991473654872546","0.0991473654872546"
"421","0.1049802645033427","0.1049802645033427","0.1049802645033427"
"422","0.12257283589133068","0.12257283589133068","0.12257283589133068"
"423","0.07385421757638065","0.07385421757638065","0.07385421757638065"
"424","0.09914571389433202","0.09914571389433202","0.09914571389433202"
"425","0.05184015848483775","0.05184015848483775","0.05184015848483775"
"426","0.0776068206992351","0.0776068206992351","0.0776068206992351"
"427","0.1449822130021027","0.1449822130021027","0.1449822130021027"
"428","0.0011755482806708518","0.0011755482806708518","0.0011755482806708518"
"429","0.06230971004888202","0.06230971004888202","0.06230971004888202"
"430","0.0074364246165408016","0.0074364246165408016","0.0074364246165408016"
"431","0.047818139406894375","0.047818139406894375","0.047818139406894375"
"432","0.001465270481285183","0.001465270481285183","0.001465270481285183"
"433","-0.008063168169967187","-0.008063168169967187","-0.008063168169967187"
"434","-0.011674829577180466","-0.011674829577180466","-0.011674829577180466"
"435","0.07558553772173297","0.07558553772173297","0.07558553772173297"
"436","0.06152366697133575","0.06152366697133575","0.06152366697133575"
"437","0.1152854083276822","0.1152854083276822","0.1152854083276822"
