"Step","ppo 0 5 5  - mean_reward","ppo 0 5 5  - mean_reward__MIN","ppo 0 5 5  - mean_reward__MAX"
"143","0.01746865216628825","0.01746865216628825","0.01746865216628825"
"144","0.08326631685947081","0.08326631685947081","0.08326631685947081"
"145","0.07340914307080405","0.07340914307080405","0.07340914307080405"
"146","0.03043418765085068","0.03043418765085068","0.03043418765085068"
"147","0.08960610630913354","0.08960610630913354","0.08960610630913354"
"148","0.056448020556616414","0.056448020556616414","0.056448020556616414"
"149","0.05502484747310308","0.05502484747310308","0.05502484747310308"
"150","0.012046583145822453","0.012046583145822453","0.012046583145822453"
"151","0.07341972513320158","0.07341972513320158","0.07341972513320158"
"152","0.11229933971916062","0.11229933971916062","0.11229933971916062"
"153","0.08688239290253845","0.08688239290253845","0.08688239290253845"
"154","0.025174733343336773","0.025174733343336773","0.025174733343336773"
"155","0.009072979628615719","0.009072979628615719","0.009072979628615719"
"156","0.05591812393776592","0.05591812393776592","0.05591812393776592"
"157","0.02657181519370465","0.02657181519370465","0.02657181519370465"
"158","0.037294403496833564","0.037294403496833564","0.037294403496833564"
"159","0.10675719618457676","0.10675719618457676","0.10675719618457676"
"160","0.0717848888805891","0.0717848888805891","0.0717848888805891"
"161","0.04383726116838346","0.04383726116838346","0.04383726116838346"
"162","0.04763336100656549","0.04763336100656549","0.04763336100656549"
"163","0.06417319384809059","0.06417319384809059","0.06417319384809059"
"164","0.1289758760414621","0.1289758760414621","0.1289758760414621"
"165","0.10050899122581301","0.10050899122581301","0.10050899122581301"
"166","0.08989610351308526","0.08989610351308526","0.08989610351308526"
"167","-0.009554794869208086","-0.009554794869208086","-0.009554794869208086"
"168","0.045550178977288205","0.045550178977288205","0.045550178977288205"
"169","0.10214531075638188","0.10214531075638188","0.10214531075638188"
"170","0.0705738442010735","0.0705738442010735","0.0705738442010735"
"171","0.10351660340538113","0.10351660340538113","0.10351660340538113"
"172","0.0859997623963013","0.0859997623963013","0.0859997623963013"
"173","0.07460370364279639","0.07460370364279639","0.07460370364279639"
"174","0.04269266681824283","0.04269266681824283","0.04269266681824283"
"175","0.08297229867801846","0.08297229867801846","0.08297229867801846"
"176","0.08708604377543652","0.08708604377543652","0.08708604377543652"
"177","0.07824614938898455","0.07824614938898455","0.07824614938898455"
"178","0.12883696275993461","0.12883696275993461","0.12883696275993461"
"179","0.07931468405042376","0.07931468405042376","0.07931468405042376"
"180","0.0927412230072778","0.0927412230072778","0.0927412230072778"
"181","0.09571013454837579","0.09571013454837579","0.09571013454837579"
"182","0.09361698104689879","0.09361698104689879","0.09361698104689879"
"183","0.027981695991692996","0.027981695991692996","0.027981695991692996"
"184","0.07241733206642999","0.07241733206642999","0.07241733206642999"
"185","0.02989326197020437","0.02989326197020437","0.02989326197020437"
"186","0.010621309567698075","0.010621309567698075","0.010621309567698075"
"187","0.040954003215074135","0.040954003215074135","0.040954003215074135"
"188","0.09217731315483543","0.09217731315483543","0.09217731315483543"
"189","0.07613945115037518","0.07613945115037518","0.07613945115037518"
"190","0.047174148308714046","0.047174148308714046","0.047174148308714046"
"191","0.07252833666494032","0.07252833666494032","0.07252833666494032"
"192","0.03416956069575385","0.03416956069575385","0.03416956069575385"
"193","0.010666606894707466","0.010666606894707466","0.010666606894707466"
"194","0.1156186767447068","0.1156186767447068","0.1156186767447068"
"195","0.0014765367670459303","0.0014765367670459303","0.0014765367670459303"
"196","-0.0024145848194241587","-0.0024145848194241587","-0.0024145848194241587"
"197","-0.010887609214766456","-0.010887609214766456","-0.010887609214766456"
"198","0.05002843916578399","0.05002843916578399","0.05002843916578399"
"199","0.024847708238222656","0.024847708238222656","0.024847708238222656"
"200","0.05159065849949128","0.05159065849949128","0.05159065849949128"
"201","-0.026212014944365175","-0.026212014944365175","-0.026212014944365175"
"202","-0.026846292823629055","-0.026846292823629055","-0.026846292823629055"
"203","0.0713722107461014","0.0713722107461014","0.0713722107461014"
"204","0.06952788160913513","0.06952788160913513","0.06952788160913513"
"205","-0.002939100563537925","-0.002939100563537925","-0.002939100563537925"
"206","0.15876017579957438","0.15876017579957438","0.15876017579957438"
"207","0.06935505310310507","0.06935505310310507","0.06935505310310507"
"208","0.04419784220814951","0.04419784220814951","0.04419784220814951"
"209","0.024961110906349795","0.024961110906349795","0.024961110906349795"
"210","0.09548806026740271","0.09548806026740271","0.09548806026740271"
"211","0.06280830123370643","0.06280830123370643","0.06280830123370643"
"212","-0.009489671400582789","-0.009489671400582789","-0.009489671400582789"
"213","0.09668878252160026","0.09668878252160026","0.09668878252160026"
"214","0.04484617176308437","0.04484617176308437","0.04484617176308437"
"215","0.08384672320931189","0.08384672320931189","0.08384672320931189"
"216","0.032054409247014","0.032054409247014","0.032054409247014"
"217","0.0973492913902783","0.0973492913902783","0.0973492913902783"
"218","-0.013515638155855473","-0.013515638155855473","-0.013515638155855473"
"219","0.04076346517959231","0.04076346517959231","0.04076346517959231"
"220","0.07596330108369538","0.07596330108369538","0.07596330108369538"
"221","0.08192141158530393","0.08192141158530393","0.08192141158530393"
"222","0.10940466789318264","0.10940466789318264","0.10940466789318264"
"223","0.07736110175911382","0.07736110175911382","0.07736110175911382"
"224","0.04167008609936328","0.04167008609936328","0.04167008609936328"
"225","0.008129131655392405","0.008129131655392405","0.008129131655392405"
"226","0.11192746206728883","0.11192746206728883","0.11192746206728883"
"227","0.058442441102546504","0.058442441102546504","0.058442441102546504"
"228","0.020131730536071396","0.020131730536071396","0.020131730536071396"
"229","0.05093399652048003","0.05093399652048003","0.05093399652048003"
"230","0.06044609758452306","0.06044609758452306","0.06044609758452306"
"231","0.026994521916890477","0.026994521916890477","0.026994521916890477"
"232","0.12169002764433749","0.12169002764433749","0.12169002764433749"
"233","0.033707090256170746","0.033707090256170746","0.033707090256170746"
"234","0.1418654855490885","0.1418654855490885","0.1418654855490885"
"235","0.023126336614222066","0.023126336614222066","0.023126336614222066"
"236","0.061617611030471385","0.061617611030471385","0.061617611030471385"
"237","0.028033301135600187","0.028033301135600187","0.028033301135600187"
"238","0.04906589454301971","0.04906589454301971","0.04906589454301971"
"239","0.09622216197285416","0.09622216197285416","0.09622216197285416"
"240","0.05337844164167075","0.05337844164167075","0.05337844164167075"
"241","0.05713755862090387","0.05713755862090387","0.05713755862090387"
"242","0.04492109308984555","0.04492109308984555","0.04492109308984555"
"243","0.06425445041445525","0.06425445041445525","0.06425445041445525"
"244","0.10848708851345469","0.10848708851345469","0.10848708851345469"
"245","0.09013843583682227","0.09013843583682227","0.09013843583682227"
"246","0.1307981646754587","0.1307981646754587","0.1307981646754587"
"247","0.01746345521799221","0.01746345521799221","0.01746345521799221"
"248","0.05848186515713993","0.05848186515713993","0.05848186515713993"
"249","0.08048588534951222","0.08048588534951222","0.08048588534951222"
"250","0.037135727137116756","0.037135727137116756","0.037135727137116756"
"251","0.07768319806049713","0.07768319806049713","0.07768319806049713"
"252","0.08020306689730637","0.08020306689730637","0.08020306689730637"
"253","-0.030447345958167282","-0.030447345958167282","-0.030447345958167282"
"254","0.0035165887104520325","0.0035165887104520325","0.0035165887104520325"
"255","0.02226734120298185","0.02226734120298185","0.02226734120298185"
"256","0.07080745477895518","0.07080745477895518","0.07080745477895518"
"257","0.0705544238258133","0.0705544238258133","0.0705544238258133"
"258","0.03747811786898268","0.03747811786898268","0.03747811786898268"
"259","0.07665199368864624","0.07665199368864624","0.07665199368864624"
"260","0.05696428726617803","0.05696428726617803","0.05696428726617803"
"261","0.06332094399823278","0.06332094399823278","0.06332094399823278"
"262","0.01881289430524035","0.01881289430524035","0.01881289430524035"
"263","0.10784034339154311","0.10784034339154311","0.10784034339154311"
"264","0.09791215280868527","0.09791215280868527","0.09791215280868527"
"265","0.06928716823649139","0.06928716823649139","0.06928716823649139"
"266","0.06267878443950763","0.06267878443950763","0.06267878443950763"
"267","0.05058774784293426","0.05058774784293426","0.05058774784293426"
"268","0.046869523619691315","0.046869523619691315","0.046869523619691315"
"269","0.04329140608263151","0.04329140608263151","0.04329140608263151"
"270","0.04749827672535591","0.04749827672535591","0.04749827672535591"
"271","0.06383475324051684","0.06383475324051684","0.06383475324051684"
"272","-0.006826481880378426","-0.006826481880378426","-0.006826481880378426"
"273","0.020376164731663145","0.020376164731663145","0.020376164731663145"
"274","0.12345910301952658","0.12345910301952658","0.12345910301952658"
"275","0.0019038131984612445","0.0019038131984612445","0.0019038131984612445"
"276","0.006406224847385375","0.006406224847385375","0.006406224847385375"
"277","0.07391243239137935","0.07391243239137935","0.07391243239137935"
"278","0.010351549359988606","0.010351549359988606","0.010351549359988606"
"279","0.027637516902756665","0.027637516902756665","0.027637516902756665"
"280","0.029532373261665232","0.029532373261665232","0.029532373261665232"
"281","0.046692824378510446","0.046692824378510446","0.046692824378510446"
"282","0.07557512291576368","0.07557512291576368","0.07557512291576368"
"283","-0.045162196481166324","-0.045162196481166324","-0.045162196481166324"
"284","0.0948179675335559","0.0948179675335559","0.0948179675335559"
"285","0.052497472029831536","0.052497472029831536","0.052497472029831536"
"286","0.05631226145285946","0.05631226145285946","0.05631226145285946"
"287","0.10938222671016994","0.10938222671016994","0.10938222671016994"
"288","0.0346199783872842","0.0346199783872842","0.0346199783872842"
"289","0.07601780825879507","0.07601780825879507","0.07601780825879507"
"290","0.0879582976661823","0.0879582976661823","0.0879582976661823"
"291","0.04575172896603919","0.04575172896603919","0.04575172896603919"
"292","0.054388635116030364","0.054388635116030364","0.054388635116030364"
"293","0.06156162309242041","0.06156162309242041","0.06156162309242041"
"294","-0.0007175103493978172","-0.0007175103493978172","-0.0007175103493978172"
"295","0.10581159723048256","0.10581159723048256","0.10581159723048256"
"296","0.05524298184959545","0.05524298184959545","0.05524298184959545"
"297","0.021908374207235588","0.021908374207235588","0.021908374207235588"
"298","0.029447081878821908","0.029447081878821908","0.029447081878821908"
"299","0.022636029650304066","0.022636029650304066","0.022636029650304066"
"300","0.08811162124798892","0.08811162124798892","0.08811162124798892"
"301","0.013486800865194905","0.013486800865194905","0.013486800865194905"
"302","0.04147731365968144","0.04147731365968144","0.04147731365968144"
"303","0.0332431088652457","0.0332431088652457","0.0332431088652457"
"304","0.046115539136751676","0.046115539136751676","0.046115539136751676"
"305","0.09540912417490945","0.09540912417490945","0.09540912417490945"
"306","0.07726039660622251","0.07726039660622251","0.07726039660622251"
"307","0.0848805729178114","0.0848805729178114","0.0848805729178114"
"308","0.03571149665055544","0.03571149665055544","0.03571149665055544"
"309","0.14355487393967675","0.14355487393967675","0.14355487393967675"
"310","0.023457733938473863","0.023457733938473863","0.023457733938473863"
"311","0.04588929978191344","0.04588929978191344","0.04588929978191344"
"312","0.04369107876398534","0.04369107876398534","0.04369107876398534"
"313","0.08348949839024307","0.08348949839024307","0.08348949839024307"
"314","0.011234909852181075","0.011234909852181075","0.011234909852181075"
"315","0.08176345082077138","0.08176345082077138","0.08176345082077138"
"316","0.10032518316670803","0.10032518316670803","0.10032518316670803"
"317","0.03568684230166556","0.03568684230166556","0.03568684230166556"
"318","0.04594603104343316","0.04594603104343316","0.04594603104343316"
"319","0.06802271911658354","0.06802271911658354","0.06802271911658354"
"320","0.025112840244188472","0.025112840244188472","0.025112840244188472"
"321","0.03454986632904549","0.03454986632904549","0.03454986632904549"
"322","0.03491726585125307","0.03491726585125307","0.03491726585125307"
"323","0.022655287138472043","0.022655287138472043","0.022655287138472043"
"324","0.037824565288548384","0.037824565288548384","0.037824565288548384"
"325","0.029864133940357793","0.029864133940357793","0.029864133940357793"
"326","0.04590710060533796","0.04590710060533796","0.04590710060533796"
"327","0.03926569342358653","0.03926569342358653","0.03926569342358653"
"328","0.07971316989739223","0.07971316989739223","0.07971316989739223"
"329","0.04944905380871446","0.04944905380871446","0.04944905380871446"
"330","0.1194488016086959","0.1194488016086959","0.1194488016086959"
"331","0.026876687663307867","0.026876687663307867","0.026876687663307867"
"332","0.05399609605863172","0.05399609605863172","0.05399609605863172"
"333","0.075051528493296","0.075051528493296","0.075051528493296"
"334","0.04351138983098517","0.04351138983098517","0.04351138983098517"
"335","0.0804220636949844","0.0804220636949844","0.0804220636949844"
"336","0.08525598291680321","0.08525598291680321","0.08525598291680321"
"337","0.05752016453961142","0.05752016453961142","0.05752016453961142"
"338","-0.00949443363177485","-0.00949443363177485","-0.00949443363177485"
"339","0.07287210333989967","0.07287210333989967","0.07287210333989967"
"340","-0.008585546697684228","-0.008585546697684228","-0.008585546697684228"
"341","0.05427401391532096","0.05427401391532096","0.05427401391532096"
"342","0.05166919979268208","0.05166919979268208","0.05166919979268208"
"343","0.02082774006302918","0.02082774006302918","0.02082774006302918"
"344","0.08051795884319361","0.08051795884319361","0.08051795884319361"
"345","0.09447299773775436","0.09447299773775436","0.09447299773775436"
"346","0.0784216159214103","0.0784216159214103","0.0784216159214103"
"347","0.03557961364013996","0.03557961364013996","0.03557961364013996"
"348","0.08403517661765275","0.08403517661765275","0.08403517661765275"
"349","-0.002816336060703903","-0.002816336060703903","-0.002816336060703903"
"350","0.004573676807217824","0.004573676807217824","0.004573676807217824"
"351","0.11065043207617736","0.11065043207617736","0.11065043207617736"
"352","0.06678796532939123","0.06678796532939123","0.06678796532939123"
"353","0.03386229534060837","0.03386229534060837","0.03386229534060837"
"354","0.014879897183480005","0.014879897183480005","0.014879897183480005"
"355","0.10706772513361036","0.10706772513361036","0.10706772513361036"
"356","0.05875688994065831","0.05875688994065831","0.05875688994065831"
"357","0.07397645307724657","0.07397645307724657","0.07397645307724657"
"358","0.046592654649161395","0.046592654649161395","0.046592654649161395"
"359","0.056240002477412836","0.056240002477412836","0.056240002477412836"
"360","0.024855782809274977","0.024855782809274977","0.024855782809274977"
"361","0.07519354639945594","0.07519354639945594","0.07519354639945594"
"362","0.065669874792119","0.065669874792119","0.065669874792119"
"363","0.0787117654460252","0.0787117654460252","0.0787117654460252"
"364","0.09671008548525604","0.09671008548525604","0.09671008548525604"
"365","0.03294710644289979","0.03294710644289979","0.03294710644289979"
"366","0.08813769469380685","0.08813769469380685","0.08813769469380685"
"367","0.0890637433720642","0.0890637433720642","0.0890637433720642"
"368","0.07341680552983998","0.07341680552983998","0.07341680552983998"
"369","0.09480052202394758","0.09480052202394758","0.09480052202394758"
"370","0.04683398881137751","0.04683398881137751","0.04683398881137751"
"371","0.11947337596883177","0.11947337596883177","0.11947337596883177"
"372","0.016465904802000404","0.016465904802000404","0.016465904802000404"
"373","0.04791215576699401","0.04791215576699401","0.04791215576699401"
"374","0.09367801613734501","0.09367801613734501","0.09367801613734501"
"375","0.06457152973116052","0.06457152973116052","0.06457152973116052"
"376","0.044184877443970226","0.044184877443970226","0.044184877443970226"
"377","0.043336606010600145","0.043336606010600145","0.043336606010600145"
"378","0.03371043432384912","0.03371043432384912","0.03371043432384912"
"379","-0.02488733537219596","-0.02488733537219596","-0.02488733537219596"
"380","-0.011407943294644078","-0.011407943294644078","-0.011407943294644078"
"381","0.02206666160658615","0.02206666160658615","0.02206666160658615"
"382","0.05219051295736688","0.05219051295736688","0.05219051295736688"
"383","0.0685348319256909","0.0685348319256909","0.0685348319256909"
"384","0.020004638707207506","0.020004638707207506","0.020004638707207506"
"385","0.011918255696785618","0.011918255696785618","0.011918255696785618"
"386","0.04477440887857579","0.04477440887857579","0.04477440887857579"
"387","-0.023830211318396268","-0.023830211318396268","-0.023830211318396268"
"388","0.10441999309007861","0.10441999309007861","0.10441999309007861"
"389","0.04222317160895358","0.04222317160895358","0.04222317160895358"
"390","0.030752669041658326","0.030752669041658326","0.030752669041658326"
"391","0.04164915626053332","0.04164915626053332","0.04164915626053332"
"392","0.011125192012734614","0.011125192012734614","0.011125192012734614"
"393","0.08180340573566007","0.08180340573566007","0.08180340573566007"
"394","0.06219679933876524","0.06219679933876524","0.06219679933876524"
"395","0.07419066489693346","0.07419066489693346","0.07419066489693346"
"396","0.12125928752350114","0.12125928752350114","0.12125928752350114"
"397","0.061214204411995446","0.061214204411995446","0.061214204411995446"
"398","0.09203283157534807","0.09203283157534807","0.09203283157534807"
"399","-0.009232561822034947","-0.009232561822034947","-0.009232561822034947"
"400","0.025272837874665718","0.025272837874665718","0.025272837874665718"
"401","0.011267135492205498","0.011267135492205498","0.011267135492205498"
"402","0.022217909382886047","0.022217909382886047","0.022217909382886047"
"403","0.07776077447594243","0.07776077447594243","0.07776077447594243"
"404","0.09479264139311454","0.09479264139311454","0.09479264139311454"
"405","0.014339450104125575","0.014339450104125575","0.014339450104125575"
"406","0.09290234496650969","0.09290234496650969","0.09290234496650969"
"407","0.08749854059883092","0.08749854059883092","0.08749854059883092"
"408","0.05161953587702674","0.05161953587702674","0.05161953587702674"
"409","0.05095976589412092","0.05095976589412092","0.05095976589412092"
"410","0.09160820196402214","0.09160820196402214","0.09160820196402214"
"411","0.1042267912982759","0.1042267912982759","0.1042267912982759"
"412","0.04198873213807148","0.04198873213807148","0.04198873213807148"
"413","0.07224780541247144","0.07224780541247144","0.07224780541247144"
"414","0.13110477362851689","0.13110477362851689","0.13110477362851689"
"415","0.04242542979708233","0.04242542979708233","0.04242542979708233"
"416","0.16201335319176413","0.16201335319176413","0.16201335319176413"
"417","0.14397970403971466","0.14397970403971466","0.14397970403971466"
"418","-0.0047306321705322665","-0.0047306321705322665","-0.0047306321705322665"
"419","0.032039756196176904","0.032039756196176904","0.032039756196176904"
"420","0.13351376462420553","0.13351376462420553","0.13351376462420553"
"421","0.07281741122463649","0.07281741122463649","0.07281741122463649"
"422","0.09539740096702777","0.09539740096702777","0.09539740096702777"
"423","0.03948590305278004","0.03948590305278004","0.03948590305278004"
"424","0.07591276608361627","0.07591276608361627","0.07591276608361627"
"425","0.00667307173908349","0.00667307173908349","0.00667307173908349"
"426","0.08028584796467732","0.08028584796467732","0.08028584796467732"
"427","0.07504379363666387","0.07504379363666387","0.07504379363666387"
"428","0.017579713788806888","0.017579713788806888","0.017579713788806888"
"429","0.07958987882867984","0.07958987882867984","0.07958987882867984"
"430","0.011027465088605602","0.011027465088605602","0.011027465088605602"
"431","0.019135676235257835","0.019135676235257835","0.019135676235257835"
"432","0.05831478412863709","0.05831478412863709","0.05831478412863709"
"433","-0.009343360445481874","-0.009343360445481874","-0.009343360445481874"
"434","0.008454672903886962","0.008454672903886962","0.008454672903886962"
"435","0.08329173408366332","0.08329173408366332","0.08329173408366332"
"436","0.11154569846859437","0.11154569846859437","0.11154569846859437"
"437","0.11677675084636906","0.11677675084636906","0.11677675084636906"
"438","0.06574044256253736","0.06574044256253736","0.06574044256253736"
