"Step","ppo 1 5 5 - mean_reward","ppo 1 5 5 - mean_reward__MIN","ppo 1 5 5 - mean_reward__MAX"
"332","0.014001777670218768","0.014001777670218768","0.014001777670218768"
"333","0.11700052977653837","0.11700052977653837","0.11700052977653837"
"334","0.061807901289018176","0.061807901289018176","0.061807901289018176"
"335","0.0935142774373377","0.0935142774373377","0.0935142774373377"
"336","0.047131845687451865","0.047131845687451865","0.047131845687451865"
"337","0.07576665963166815","0.07576665963166815","0.07576665963166815"
"338","0.07142360741269269","0.07142360741269269","0.07142360741269269"
"339","0.12445368208436886","0.12445368208436886","0.12445368208436886"
"340","0.11877724052340202","0.11877724052340202","0.11877724052340202"
"341","0.06014046018498187","0.06014046018498187","0.06014046018498187"
"342","0.0586050353653861","0.0586050353653861","0.0586050353653861"
"343","0.0555942527401888","0.0555942527401888","0.0555942527401888"
"344","0.1181551503841376","0.1181551503841376","0.1181551503841376"
"345","0.12156561178388092","0.12156561178388092","0.12156561178388092"
"346","0.05764500880733726","0.05764500880733726","0.05764500880733726"
"347","0.11464825605007026","0.11464825605007026","0.11464825605007026"
"348","0.06496396272817559","0.06496396272817559","0.06496396272817559"
"349","-0.011791289906283937","-0.011791289906283937","-0.011791289906283937"
"350","0.1733921197744516","0.1733921197744516","0.1733921197744516"
"351","0.10910473689781214","0.10910473689781214","0.10910473689781214"
"352","0.05641148827890706","0.05641148827890706","0.05641148827890706"
"353","0.09201161585299988","0.09201161585299988","0.09201161585299988"
"354","0.11017605175414572","0.11017605175414572","0.11017605175414572"
"355","0.1269775021463025","0.1269775021463025","0.1269775021463025"
"356","0.09135936302970803","0.09135936302970803","0.09135936302970803"
"357","0.057715754691448046","0.057715754691448046","0.057715754691448046"
"358","0.046300175688394986","0.046300175688394986","0.046300175688394986"
"359","0.1443331454579861","0.1443331454579861","0.1443331454579861"
"360","0.08918283218344931","0.08918283218344931","0.08918283218344931"
"361","0.11739482253501442","0.11739482253501442","0.11739482253501442"
"362","0.08246294104699713","0.08246294104699713","0.08246294104699713"
"363","0.11970011157827538","0.11970011157827538","0.11970011157827538"
"364","0.06018814810306998","0.06018814810306998","0.06018814810306998"
"365","0.06421492814530694","0.06421492814530694","0.06421492814530694"
"366","0.06690254604406562","0.06690254604406562","0.06690254604406562"
"367","0.05471030604277053","0.05471030604277053","0.05471030604277053"
"368","0.050344566740762486","0.050344566740762486","0.050344566740762486"
"369","0.06245201656794262","0.06245201656794262","0.06245201656794262"
"370","0.07956633505664627","0.07956633505664627","0.07956633505664627"
"371","0.06136367324433321","0.06136367324433321","0.06136367324433321"
"372","0.0615954693480141","0.0615954693480141","0.0615954693480141"
"373","0.10867112064722556","0.10867112064722556","0.10867112064722556"
"374","0.023974553887166447","0.023974553887166447","0.023974553887166447"
"375","0.07063051346318484","0.07063051346318484","0.07063051346318484"
"376","0.0518605839149479","0.0518605839149479","0.0518605839149479"
"377","0.06496178040811443","0.06496178040811443","0.06496178040811443"
"378","0.026497529288880606","0.026497529288880606","0.026497529288880606"
"379","0.09004415964430117","0.09004415964430117","0.09004415964430117"
"380","0.15099843164565283","0.15099843164565283","0.15099843164565283"
"381","0.037652953558730336","0.037652953558730336","0.037652953558730336"
"382","0.05813846518569475","0.05813846518569475","0.05813846518569475"
"383","0.08696286335437993","0.08696286335437993","0.08696286335437993"
"384","0.02206089757238142","0.02206089757238142","0.02206089757238142"
"385","0.08767520512456344","0.08767520512456344","0.08767520512456344"
"386","0.052704621643245644","0.052704621643245644","0.052704621643245644"
"387","0.10348893289665664","0.10348893289665664","0.10348893289665664"
"388","0.055945303128836735","0.055945303128836735","0.055945303128836735"
"389","0.030002094620866355","0.030002094620866355","0.030002094620866355"
"390","0.020030636261591114","0.020030636261591114","0.020030636261591114"
"391","0.09754178700195464","0.09754178700195464","0.09754178700195464"
"392","0.06291463944147349","0.06291463944147349","0.06291463944147349"
"393","0.10316026551170976","0.10316026551170976","0.10316026551170976"
"394","0.012241876835071505","0.012241876835071505","0.012241876835071505"
"395","0.13673596608692704","0.13673596608692704","0.13673596608692704"
"396","0.06837141587993087","0.06837141587993087","0.06837141587993087"
"397","0.0812252215283863","0.0812252215283863","0.0812252215283863"
"398","0.07053769945704277","0.07053769945704277","0.07053769945704277"
"399","0.028573703259982326","0.028573703259982326","0.028573703259982326"
"400","0.0705443943728484","0.0705443943728484","0.0705443943728484"
"401","0.04844062112887452","0.04844062112887452","0.04844062112887452"
"402","0.09141267742951294","0.09141267742951294","0.09141267742951294"
"403","0.09183175804893162","0.09183175804893162","0.09183175804893162"
"404","0.0641895944900926","0.0641895944900926","0.0641895944900926"
"405","0.06922181829604668","0.06922181829604668","0.06922181829604668"
"406","0.15159193592829232","0.15159193592829232","0.15159193592829232"
"407","0.04249003319511897","0.04249003319511897","0.04249003319511897"
"408","0.1078672986068746","0.1078672986068746","0.1078672986068746"
"409","0.11252364986050549","0.11252364986050549","0.11252364986050549"
"410","0.033088801525433684","0.033088801525433684","0.033088801525433684"
"411","0.09196362717038706","0.09196362717038706","0.09196362717038706"
"412","0.052123799261830174","0.052123799261830174","0.052123799261830174"
"413","0.10038441115248034","0.10038441115248034","0.10038441115248034"
"414","0.07137082139990608","0.07137082139990608","0.07137082139990608"
"415","0.04261169023932086","0.04261169023932086","0.04261169023932086"
"416","0.13455142929555136","0.13455142929555136","0.13455142929555136"
"417","0.06525341807615119","0.06525341807615119","0.06525341807615119"
"418","0.046930265353276185","0.046930265353276185","0.046930265353276185"
"419","0.06253849794043453","0.06253849794043453","0.06253849794043453"
"420","0.07424785507122844","0.07424785507122844","0.07424785507122844"
"421","0.046476926260341944","0.046476926260341944","0.046476926260341944"
"422","0.0782571319962567","0.0782571319962567","0.0782571319962567"
"423","0.09696557565253588","0.09696557565253588","0.09696557565253588"
"424","0.04251364050708061","0.04251364050708061","0.04251364050708061"
"425","0.06818921526033622","0.06818921526033622","0.06818921526033622"
"426","0.08827424028113802","0.08827424028113802","0.08827424028113802"
"427","-0.012471823432506654","-0.012471823432506654","-0.012471823432506654"
"428","0.0545989005409416","0.0545989005409416","0.0545989005409416"
"429","0.09481935016271961","0.09481935016271961","0.09481935016271961"
"430","0.04276741099562246","0.04276741099562246","0.04276741099562246"
"431","0.08825145976943163","0.08825145976943163","0.08825145976943163"
"432","-0.02170808378476609","-0.02170808378476609","-0.02170808378476609"
"433","0.04999814549810172","0.04999814549810172","0.04999814549810172"
"434","0.2106041653913959","0.2106041653913959","0.2106041653913959"
"435","0.09560135762761275","0.09560135762761275","0.09560135762761275"
"436","0.027103315431716683","0.027103315431716683","0.027103315431716683"
"437","0.07726397013664658","0.07726397013664658","0.07726397013664658"
"438","0.03138970375196042","0.03138970375196042","0.03138970375196042"
"439","0.11698971908995906","0.11698971908995906","0.11698971908995906"
