"Step","1 - Jain_fairness_index","1 - Jain_fairness_index__MIN","1 - Jain_fairness_index__MAX"
"65","0.780083857442348","0.780083857442348","0.780083857442348"
"66","0.7344978165938865","0.7344978165938865","0.7344978165938865"
"67","0.7333333333333333","0.7333333333333333","0.7333333333333333"
"68","0.7894736842105263","0.7894736842105263","0.7894736842105263"
"69","0.8996884735202493","0.8996884735202493","0.8996884735202493"
"70","0.8899470899470899","0.8899470899470899","0.8899470899470899"
"71","0.8616122840690978","0.8616122840690978","0.8616122840690978"
"72","0.8831804281345565","0.8831804281345565","0.8831804281345565"
"73","0.8031372549019608","0.8031372549019608","0.8031372549019608"
"74","0.7588910133843212","0.7588910133843212","0.7588910133843212"
"75","0.7468879668049793","0.7468879668049793","0.7468879668049793"
"76","0.8023872679045093","0.8023872679045093","0.8023872679045093"
"77","0.839344262295082","0.839344262295082","0.839344262295082"
"78","0.8031372549019608","0.8031372549019608","0.8031372549019608"
"79","0.7859813084112149","0.7859813084112149","0.7859813084112149"
"80","0.8609046849757673","0.8609046849757673","0.8609046849757673"
"81","0.7205882352941176","0.7205882352941176","0.7205882352941176"
"82","0.74797507788162","0.74797507788162","0.74797507788162"
"83","0.9292817679558011","0.9292817679558011","0.9292817679558011"
"84","0.7787072243346007","0.7787072243346007","0.7787072243346007"
"85","0.8994832041343669","0.8994832041343669","0.8994832041343669"
"86","0.8391120507399578","0.8391120507399578","0.8391120507399578"
"87","0.878969957081545","0.878969957081545","0.878969957081545"
"88","0.8062027231467473","0.8062027231467473","0.8062027231467473"
"89","0.9516624040920716","0.9516624040920716","0.9516624040920716"
"90","0.8756756756756757","0.8756756756756757","0.8756756756756757"
"91","0.905352798053528","0.905352798053528","0.905352798053528"
"92","0.9250764525993884","0.9250764525993884","0.9250764525993884"
"93","0.7894736842105263","0.7894736842105263","0.7894736842105263"
"94","0.8802816901408451","0.8802816901408451","0.8802816901408451"
"95","0.794187779433681","0.794187779433681","0.794187779433681"
"96","0.7400911161731207","0.7400911161731207","0.7400911161731207"
"97","0.893953488372093","0.893953488372093","0.893953488372093"
"98","0.8542222222222222","0.8542222222222222","0.8542222222222222"
"99","0.9103250478011472","0.9103250478011472","0.9103250478011472"
"100","0.7758389261744967","0.7758389261744967","0.7758389261744967"
"101","0.9115732368896926","0.9115732368896926","0.9115732368896926"
"102","0.8181818181818182","0.8181818181818182","0.8181818181818182"
"103","0.9043010752688172","0.9043010752688172","0.9043010752688172"
"104","0.875","0.875","0.875"
"105","0.7834532374100719","0.7834532374100719","0.7834532374100719"
"106","0.8877667140825035","0.8877667140825035","0.8877667140825035"
"107","0.8409266409266409","0.8409266409266409","0.8409266409266409"
"108","0.9467980295566503","0.9467980295566503","0.9467980295566503"
"109","0.8422138836772983","0.8422138836772983","0.8422138836772983"
"110","0.7672754946727549","0.7672754946727549","0.7672754946727549"
"111","0.7870113493064312","0.7870113493064312","0.7870113493064312"
"112","0.7864274570982839","0.7864274570982839","0.7864274570982839"
"113","0.9228813559322034","0.9228813559322034","0.9228813559322034"
"114","0.8932457786116322","0.8932457786116322","0.8932457786116322"
"115","0.8806282722513089","0.8806282722513089","0.8806282722513089"
"116","0.8315589353612167","0.8315589353612167","0.8315589353612167"
"117","0.8462686567164179","0.8462686567164179","0.8462686567164179"
"118","0.8786440677966102","0.8786440677966102","0.8786440677966102"
"119","0.805574912891986","0.805574912891986","0.805574912891986"
"120","0.7923913043478261","0.7923913043478261","0.7923913043478261"
"121","0.8642857142857143","0.8642857142857143","0.8642857142857143"
"122","0.6981238273921201","0.6981238273921201","0.6981238273921201"
"123","0.8741379310344828","0.8741379310344828","0.8741379310344828"
"124","0.8308714918759232","0.8308714918759232","0.8308714918759232"
"125","0.713012729844413","0.713012729844413","0.713012729844413"
"126","0.72","0.72","0.72"
"127","0.8307692307692308","0.8307692307692308","0.8307692307692308"
"128","0.8316546762589928","0.8316546762589928","0.8316546762589928"
"129","0.8379501385041551","0.8379501385041551","0.8379501385041551"
"130","0.7495677233429395","0.7495677233429395","0.7495677233429395"
"131","0.8672672672672672","0.8672672672672672","0.8672672672672672"
"132","0.7608899297423888","0.7608899297423888","0.7608899297423888"
"133","0.8756756756756757","0.8756756756756757","0.8756756756756757"
"134","0.8865800865800866","0.8865800865800866","0.8865800865800866"
"135","0.8731958762886598","0.8731958762886598","0.8731958762886598"
"136","0.8530935251798561","0.8530935251798561","0.8530935251798561"
"137","0.709001406469761","0.709001406469761","0.709001406469761"
"138","0.8852861035422344","0.8852861035422344","0.8852861035422344"
"139","0.8108108108108109","0.8108108108108109","0.8108108108108109"
"140","0.752132701421801","0.752132701421801","0.752132701421801"
"141","0.8437641723356009","0.8437641723356009","0.8437641723356009"
"142","0.7588910133843212","0.7588910133843212","0.7588910133843212"
"143","0.8876811594202898","0.8876811594202898","0.8876811594202898"
"144","0.8138461538461539","0.8138461538461539","0.8138461538461539"
"145","0.8994652406417112","0.8994652406417112","0.8994652406417112"
"146","0.8641350210970464","0.8641350210970464","0.8641350210970464"
"147","0.9","0.9","0.9"
"148","0.9315589353612167","0.9315589353612167","0.9315589353612167"
"149","0.8209424083769633","0.8209424083769633","0.8209424083769633"
"150","0.8880668257756563","0.8880668257756563","0.8880668257756563"
"151","0.8857506361323155","0.8857506361323155","0.8857506361323155"
"152","0.8287713841368585","0.8287713841368585","0.8287713841368585"
"153","0.8245098039215686","0.8245098039215686","0.8245098039215686"
"154","0.9028892455858748","0.9028892455858748","0.9028892455858748"
"155","0.8571428571428571","0.8571428571428571","0.8571428571428571"
"156","0.8870967741935484","0.8870967741935484","0.8870967741935484"
"157","0.8391120507399578","0.8391120507399578","0.8391120507399578"
"158","0.8667621776504298","0.8667621776504298","0.8667621776504298"
"159","0.7728706624605678","0.7728706624605678","0.7728706624605678"
"160","0.7335329341317365","0.7335329341317365","0.7335329341317365"
"161","0.7752783964365256","0.7752783964365256","0.7752783964365256"
"162","0.8616122840690978","0.8616122840690978","0.8616122840690978"
"163","0.8","0.8","0.8"
"164","0.7767123287671233","0.7767123287671233","0.7767123287671233"
"165","0.8994832041343669","0.8994832041343669","0.8994832041343669"
"166","0.8251428571428572","0.8251428571428572","0.8251428571428572"
"167","0.9563855421686747","0.9563855421686747","0.9563855421686747"
"168","0.7923913043478261","0.7923913043478261","0.7923913043478261"
"169","0.8805642633228841","0.8805642633228841","0.8805642633228841"
"170","0.9183856502242153","0.9183856502242153","0.9183856502242153"
"171","0.8452261306532663","0.8452261306532663","0.8452261306532663"
"172","0.821917808219178","0.821917808219178","0.821917808219178"
"173","0.9267826086956522","0.9267826086956522","0.9267826086956522"
"174","0.852755905511811","0.852755905511811","0.852755905511811"
"175","0.892326139088729","0.892326139088729","0.892326139088729"
"176","0.9338823529411765","0.9338823529411765","0.9338823529411765"
"177","0.8365853658536585","0.8365853658536585","0.8365853658536585"
"178","0.9279301745635911","0.9279301745635911","0.9279301745635911"
"179","0.9006578947368421","0.9006578947368421","0.9006578947368421"
"180","0.813953488372093","0.813953488372093","0.813953488372093"
"181","0.8468864468864469","0.8468864468864469","0.8468864468864469"
"182","0.9332640332640333","0.9332640332640333","0.9332640332640333"
"183","0.9394495412844037","0.9394495412844037","0.9394495412844037"
"184","0.8","0.8","0.8"
"185","0.8836601307189542","0.8836601307189542","0.8836601307189542"
"186","0.9389221556886228","0.9389221556886228","0.9389221556886228"
"187","0.9152380952380952","0.9152380952380952","0.9152380952380952"
"188","0.9382978723404255","0.9382978723404255","0.9382978723404255"
"189","0.8166380789022298","0.8166380789022298","0.8166380789022298"
"190","0.8782258064516129","0.8782258064516129","0.8782258064516129"
"191","0.8736363636363637","0.8736363636363637","0.8736363636363637"
"192","0.8047619047619048","0.8047619047619048","0.8047619047619048"
"193","0.869172932330827","0.869172932330827","0.869172932330827"
"194","0.8803858520900322","0.8803858520900322","0.8803858520900322"
"195","0.8955223880597015","0.8955223880597015","0.8955223880597015"
"196","0.8144796380090498","0.8144796380090498","0.8144796380090498"
"197","0.8083503054989817","0.8083503054989817","0.8083503054989817"
"198","0.9338823529411765","0.9338823529411765","0.9338823529411765"
"199","0.8472312703583061","0.8472312703583061","0.8472312703583061"
